Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC
1,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
2,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
3,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
4,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
5,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
6,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
7,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
8,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
9,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
10,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
11,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
12,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
13,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
14,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
15,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
16,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
17,34,51,13,90,0.361702127659574,0.4,0.723404255319149,0.87378640776699,0.638297872340426,0.515151515151515,0.737704918032787,0.626428216592151,0.679519975432822,0.680851063829787,0.658872133856641,0.68492530556813
18,25,47,22,94,0.333333333333333,0.347222222222222,0.531914893617021,0.810344827586207,0.666666666666667,0.420168067226891,0.731517509727626,0.575842788477259,0.595491334175414,0.599290780141844,0.589037152523029,0.631582918364268
19,15,28,32,113,0.198581560283688,0.348837209302326,0.319148936170213,0.779310344827586,0.801418439716312,0.333333333333333,0.79020979020979,0.561771561771562,0.505738907404456,0.560283687943262,0.562178732504109,0.634676324128565
20,29,64,18,77,0.453900709219858,0.311827956989247,0.617021276595745,0.810526315789474,0.546099290780142,0.414285714285714,0.652542372881356,0.533414043583535,0.580478149067813,0.581560283687943,0.571368710038652,0.643428398973895
21,26,48,21,93,0.340425531914894,0.351351351351351,0.553191489361702,0.815789473684211,0.659574468085106,0.429752066115702,0.729411764705882,0.579581915410792,0.604045513471421,0.606382978723404,0.594976695620593,0.612192545646597
22,29,27,18,114,0.191489361702128,0.517857142857143,0.617021276595745,0.863636363636364,0.808510638297872,0.563106796116505,0.835164835164835,0.69913581564067,0.706306071178631,0.712765957446808,0.701756355346781,0.738116794929833
23,33,31,14,110,0.219858156028369,0.515625,0.702127659574468,0.887096774193548,0.780141843971631,0.594594594594595,0.830188679245283,0.712391636919939,0.740107537486216,0.74113475177305,0.721247819434912,0.775237664101403
24,20,21,27,120,0.148936170212766,0.48780487804878,0.425531914893617,0.816326530612245,0.851063829787234,0.454545454545455,0.833333333333333,0.643939393939394,0.601793005265147,0.638297872340426,0.645181788335469,0.660404406216991
25,18,21,29,120,0.148936170212766,0.461538461538462,0.382978723404255,0.805369127516778,0.851063829787234,0.418604651162791,0.827586206896552,0.623095429029671,0.57091097297867,0.617021276595745,0.625237535561682,0.610079975856345
26,21,37,26,104,0.26241134751773,0.362068965517241,0.446808510638298,0.8,0.737588652482269,0.4,0.767527675276753,0.583763837638376,0.574073938860938,0.592198581560284,0.586616532159452,0.657612796137015
27,19,25,28,116,0.177304964539007,0.431818181818182,0.404255319148936,0.805555555555556,0.822695035460993,0.417582417582418,0.814035087719298,0.615808752650858,0.576696492205847,0.613475177304964,0.616081022995917,0.707258186207937
28,24,32,23,109,0.226950354609929,0.428571428571429,0.51063829787234,0.825757575757576,0.773049645390071,0.466019417475728,0.798534798534799,0.632277108005263,0.628290342988655,0.641843971631206,0.634504236897854,0.693375584729138
29,0,0,47,141,0,0,0,0.75,1,0,0.857142857142857,0.428571428571429,0,0.5,0.4375,0.5
30,27,49,20,92,0.347517730496454,0.355263157894737,0.574468085106383,0.821428571428571,0.652482269503546,0.439024390243902,0.727272727272727,0.583148558758315,0.61223381148673,0.613475177304965,0.600910520983309,0.615059604647654
31,23,49,24,92,0.347517730496454,0.319444444444444,0.48936170212766,0.793103448275862,0.652482269503546,0.38655462184874,0.715953307392996,0.551253964620868,0.565066220908996,0.570921985815603,0.563597966087878,0.633695488154519
32,30,43,17,98,0.304964539007092,0.410958904109589,0.638297872340426,0.852173913043478,0.695035460992908,0.5,0.765625,0.6328125,0.666062801808448,0.666666666666667,0.6491165376216,0.700995925758262
33,39,66,8,75,0.468085106382979,0.371428571428571,0.829787234042553,0.903614457831325,0.531914893617021,0.513157894736842,0.669642857142857,0.59140037593985,0.664361489191319,0.680851063829787,0.659186289229868,0.678964840802776
34,15,11,32,130,0.0780141843971631,0.576923076923077,0.319148936170213,0.802469135802469,0.921985815602837,0.410958904109589,0.858085808580858,0.634522356345224,0.542448884424764,0.620567375886525,0.655131741124649,0.725969518635883
35,36,30,11,111,0.212765957446809,0.545454545454545,0.765957446808511,0.909836065573771,0.787234042553192,0.63716814159292,0.844106463878327,0.740637302735624,0.776522876208283,0.776595744680851,0.752120525097504,0.806850762034103
36,39,85,8,56,0.602836879432624,0.314516129032258,0.829787234042553,0.875,0.397163120567376,0.456140350877193,0.546341463414634,0.501240907145914,0.574073938860938,0.613475177304964,0.604116620910547,0.615285951410895
37,24,16,23,125,0.113475177304965,0.6,0.51063829787234,0.844594594594595,0.886524822695035,0.551724137931034,0.865051903114187,0.708388020522611,0.672825034078379,0.698581560283688,0.710439428790493,0.741361098536291
38,29,32,18,109,0.226950354609929,0.475409836065574,0.617021276595745,0.858267716535433,0.773049645390071,0.537037037037037,0.813432835820896,0.675234936428966,0.690643235737866,0.695035460992908,0.680937118646706,0.695865399124793
39,29,24,18,117,0.170212765957447,0.547169811320755,0.617021276595745,0.866666666666667,0.829787234042553,0.58,0.847826086956522,0.713913043478261,0.715539222161712,0.723404255319149,0.71516124715643,0.795608872793119
40,32,70,15,71,0.49645390070922,0.313725490196078,0.680851063829787,0.825581395348837,0.50354609929078,0.429530201342282,0.625550660792951,0.527540431067617,0.58552531746242,0.592198581560284,0.580926012166371,0.592651275086766
41,17,22,30,119,0.156028368794326,0.435897435897436,0.361702127659574,0.798657718120805,0.843971631205674,0.395348837209302,0.820689655172414,0.608019246190858,0.552509126342194,0.602836879432624,0.610057228220872,0.726799456767768
