,Fit_Run_Times,Predict_Run_Times,Total_Run_Times
sam_knn,45.68625736236572,18.458410263061523,64.14466762542725
vfdr,6.9642298221588135,26.356079816818237,33.32030963897705
rslvq,57.5647246837616,2.2612359523773193,59.825960636138916
obc,1744.9539659023285,2686.870772123337,4431.824738025665
arfc,318.69312930107117,87.38297057151794,406.0760998725891
