Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
33,418,62,58,462,0.118320611,0.888461538,0.878151261,0.888461538,0.881679389,0.874476987,0.885057471,0.879767229,0.879913557,0.879915325,0.87978138,0.95101113,0.88
34,394,277,111,218,0.55959596,0.662613982,0.78019802,0.662613982,0.44040404,0.670068027,0.529126214,0.59959712,0.586176049,0.61030103,0.617599838,0.64869687,0.612
35,408,73,92,427,0.146,0.822736031,0.816,0.822736031,0.854,0.831804281,0.838076546,0.834940413,0.834783804,0.835,0.83524222,0.922042,0.835
36,376,49,112,463,0.095703125,0.805217391,0.770491803,0.805217391,0.904296875,0.823658269,0.851885925,0.837772097,0.834717515,0.837394339,0.841177988,0.921160588,0.839
37,487,31,23,459,0.063265306,0.952282158,0.954901961,0.952282158,0.936734694,0.947470817,0.944444444,0.945957631,0.945774707,0.945818327,0.946018313,0.98817527,0.946
38,300,207,197,296,0.411530815,0.60040568,0.60362173,0.60040568,0.588469185,0.597609562,0.59437751,0.595993536,0.595997305,0.596045458,0.596053143,0.641315087,0.596
39,373,103,133,391,0.208502024,0.746183206,0.73715415,0.746183206,0.791497976,0.759674134,0.768172888,0.763923511,0.763842927,0.764326063,0.764612194,0.850008401,0.764
40,249,117,244,390,0.230769231,0.615141956,0.505070994,0.615141956,0.769230769,0.579743888,0.683610868,0.631677378,0.623310636,0.637150882,0.642442897,0.724255954,0.639
41,250,284,252,214,0.570281124,0.459227468,0.498007968,0.459227468,0.429718876,0.482625483,0.443983402,0.463304443,0.462605041,0.463863422,0.463779776,0.447991168,0.464
42,350,256,143,251,0.504930966,0.637055838,0.709939148,0.637055838,0.495069034,0.636942675,0.557158713,0.597050694,0.592848115,0.602504091,0.604905444,0.626420778,0.601
43,322,85,183,410,0.171717172,0.691399663,0.637623762,0.691399663,0.828282828,0.706140351,0.753676471,0.729908411,0.726727468,0.732953295,0.737115261,0.809232923,0.732
44,233,146,272,349,0.294949495,0.561996779,0.461386139,0.561996779,0.705050505,0.527149321,0.625448029,0.576298675,0.570351234,0.583218322,0.585802287,0.632789279,0.582
45,293,155,199,353,0.30511811,0.639492754,0.595528455,0.639492754,0.69488189,0.623404255,0.666037736,0.644720996,0.643289933,0.645205173,0.645980239,0.694409769,0.646
46,195,189,319,297,0.388888889,0.482142857,0.379377432,0.482142857,0.611111111,0.434298441,0.539019964,0.486659202,0.481499495,0.495244272,0.495110975,0.498306672,0.492
47,400,96,90,414,0.188235294,0.821428571,0.816326531,0.821428571,0.811764706,0.811359026,0.816568047,0.813963537,0.814042423,0.814045618,0.813992855,0.887192877,0.814
48,121,247,400,232,0.51565762,0.367088608,0.232245681,0.367088608,0.48434238,0.272215973,0.417641764,0.344928869,0.335389961,0.358294031,0.353120254,0.29602018,0.353
49,389,85,89,437,0.162835249,0.830798479,0.813807531,0.830798479,0.837164751,0.817226891,0.833969466,0.825598178,0.825403525,0.825486141,0.825611467,0.902904022,0.826
50,224,323,276,177,0.646,0.390728477,0.448,0.390728477,0.354,0.427889207,0.371458552,0.39967388,0.398236111,0.401,0.400558719,0.359844,0.401
51,185,311,313,191,0.619521912,0.378968254,0.371485944,0.378968254,0.380478088,0.3722334,0.37972167,0.375977535,0.375955132,0.375982016,0.375979039,0.326837229,0.376
52,339,329,151,181,0.645098039,0.545180723,0.691836735,0.545180723,0.354901961,0.585492228,0.429928741,0.507710485,0.49551409,0.523369348,0.524851112,0.532877151,0.52
53,412,58,96,434,0.117886179,0.818867925,0.811023622,0.818867925,0.882113821,0.842535787,0.849315068,0.845925428,0.845822172,0.846568722,0.847150278,0.929736012,0.846
54,175,331,306,188,0.637764933,0.380566802,0.363825364,0.380566802,0.362235067,0.354609929,0.371174729,0.362892329,0.363029345,0.363030216,0.363119259,0.322944332,0.363
55,523,53,1,423,0.111344538,0.997641509,0.998091603,0.997641509,0.888655462,0.950909091,0.94,0.945454545,0.941785302,0.943373533,0.948093671,0.989297341,0.946
56,342,89,164,405,0.180161943,0.711775044,0.675889328,0.711775044,0.819838057,0.729989328,0.761994356,0.745991842,0.744392231,0.747863692,0.750251477,0.819544014,0.747
57,430,19,61,490,0.037328094,0.889292196,0.875763747,0.889292196,0.962671906,0.914893617,0.924528302,0.919710959,0.918190152,0.919217827,0.921352898,0.979799455,0.92
58,289,126,222,363,0.257668712,0.620512821,0.56555773,0.620512821,0.742331288,0.624190065,0.675977654,0.650083859,0.647943823,0.653944509,0.656196845,0.726465609,0.652
59,476,23,17,484,0.045364892,0.966067864,0.965517241,0.966067864,0.954635108,0.959677419,0.96031746,0.95999744,0.960060757,0.960076175,0.960032007,0.993324692,0.96
60,233,263,265,239,0.523904382,0.474206349,0.467871486,0.474206349,0.476095618,0.468812877,0.475149105,0.471980991,0.471965639,0.471983552,0.471982879,0.470461527,0.472
