Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
35,481,29,19,471,0.058,0.96122449,0.962,0.96122449,0.942,0.952475248,0.951515152,0.9519952,0.951947478,0.952,0.952090436,0.5,0.952
36,265,28,223,484,0.0546875,0.684582744,0.543032787,0.684582744,0.9453125,0.678617157,0.794093519,0.736355338,0.716474481,0.744172643,0.769341223,0.5,0.749
37,497,7,13,483,0.014285714,0.973790323,0.974509804,0.973790323,0.985714286,0.980276134,0.979716024,0.979996079,0.980096034,0.980112045,0.980031381,0.5,0.98
38,241,214,256,289,0.425447316,0.530275229,0.484909457,0.530275229,0.574552684,0.506302521,0.551526718,0.528914619,0.527831441,0.52973107,0.529851925,0.5,0.53
39,468,117,38,377,0.236842105,0.908433735,0.924901186,0.908433735,0.763157895,0.857928506,0.829482948,0.843705727,0.840146203,0.84402954,0.849123204,0.5,0.845
40,156,32,337,475,0.063116371,0.584975369,0.31643002,0.584975369,0.936883629,0.45814978,0.720242608,0.589196194,0.544479665,0.626656825,0.667019063,0.5,0.631
41,311,425,191,73,0.853413655,0.276515152,0.619521912,0.276515152,0.146586345,0.502423263,0.19160105,0.347012157,0.301352705,0.383054129,0.366294439,0.5,0.384
42,486,402,7,105,0.792899408,0.9375,0.985801217,0.9375,0.207100592,0.703837799,0.339256866,0.521547332,0.451840697,0.596450904,0.669424777,0.5,0.591
43,466,13,39,482,0.026262626,0.925143954,0.922772277,0.925143954,0.973737374,0.947154472,0.948818898,0.947986685,0.947912366,0.948254825,0.948628433,0.5,0.948
44,474,466,31,29,0.941414141,0.483333333,0.938613861,0.483333333,0.058585859,0.656055363,0.104504505,0.380279934,0.234498399,0.49859986,0.496197093,0.5,0.503
45,427,28,65,480,0.05511811,0.880733945,0.867886179,0.880733945,0.94488189,0.901795143,0.911680912,0.906738027,0.905566084,0.906384034,0.907990888,0.5,0.907
46,332,219,182,267,0.450617284,0.594654788,0.645914397,0.594654788,0.549382716,0.623474178,0.571122995,0.597298587,0.595696404,0.597648556,0.598123184,0.5,0.599
47,478,78,12,432,0.152941176,0.972972973,0.975510204,0.972972973,0.847058824,0.913957935,0.905660377,0.909809156,0.909018441,0.911284514,0.913813558,0.5,0.91
48,121,215,400,264,0.448851775,0.397590361,0.232245681,0.397590361,0.551148225,0.282380397,0.461942257,0.372161327,0.357773385,0.391696953,0.385275829,0.5,0.385
49,441,17,37,505,0.03256705,0.931734317,0.922594142,0.931734317,0.96743295,0.942307692,0.94924812,0.945777906,0.944747571,0.945013546,0.946160876,0.5,0.946
50,463,414,37,86,0.828,0.699186992,0.926,0.699186992,0.172,0.672476398,0.276083467,0.474279933,0.399088963,0.549,0.581280784,0.5,0.549
51,0,0,498,502,0,0.502,0,0.502,1,0,0.668442077,0.334221039,0,0.5,0.3755,0.5,0.502
52,21,22,469,488,0.043137255,0.509926855,0.042857143,0.509926855,0.956862745,0.07879925,0.66530334,0.372051295,0.202505317,0.499859944,0.499504709,0.5,0.509
53,486,16,22,476,0.032520325,0.955823293,0.956692913,0.955823293,0.967479675,0.962376238,0.961616162,0.9619962,0.962071177,0.962086294,0.962030843,0.5,0.962
54,177,285,304,234,0.549132948,0.434944238,0.367983368,0.434944238,0.450867052,0.375397667,0.442762535,0.409080101,0.407322448,0.40942521,0.409227885,0.5,0.411
55,523,2,1,474,0.004201681,0.997894737,0.998091603,0.997894737,0.995798319,0.997140133,0.996845426,0.99699278,0.996944302,0.996944961,0.996993784,0.5,0.997
56,168,0,338,494,0,0.59375,0.33201581,0.59375,1,0.49851632,0.745098039,0.62180718,0.576208131,0.666007905,0.731441453,0.5,0.662
57,487,0,4,509,0,0.992202729,0.99185336,0.992202729,1,0.99591002,0.996086106,0.995998063,0.99591835,0.99592668,0.996014022,0.5,0.996
58,210,40,301,449,0.081799591,0.598666667,0.410958904,0.598666667,0.918200409,0.551905388,0.724778047,0.638341717,0.61428221,0.664579657,0.691956495,0.5,0.659
59,491,2,2,505,0.003944773,0.996055227,0.995943205,0.996055227,0.996055227,0.995943205,0.996055227,0.995999216,0.995999214,0.995999216,0.995999216,0.5,0.996
60,374,339,124,163,0.675298805,0.567944251,0.751004016,0.567944251,0.324701195,0.617671346,0.413181242,0.515426294,0.49381363,0.537852606,0.54204841,0.5,0.537
61,0,16,497,487,0.031809145,0.494918699,0,0.494918699,0.968190855,0,0.655010087,0.327505044,0,0.484095427,0.365777389,0.5,0.487
62,437,223,67,273,0.449596774,0.802941176,0.867063492,0.802941176,0.550403226,0.750859107,0.653110048,0.701984577,0.690821643,0.708733359,0.720632277,0.5,0.71
63,493,7,3,497,0.013888889,0.994,0.993951613,0.994,0.986111111,0.989959839,0.990039841,0.98999984,0.9900236,0.990031362,0.990015681,0.5,0.99
64,52,215,474,259,0.453586498,0.353342428,0.098859316,0.353342428,0.546413502,0.131147541,0.429163215,0.280155378,0.232417867,0.322636409,0.29834295,0.5,0.311
65,476,7,2,515,0.013409962,0.996131528,0.9958159,0.996131528,0.986590038,0.990634755,0.991337825,0.99098629,0.991192235,0.991202969,0.991011178,0.5,0.991
66,403,459,94,44,0.912524851,0.31884058,0.810865191,0.31884058,0.087475149,0.593083149,0.137285491,0.36518432,0.266327906,0.44917017,0.42117458,0.5,0.447
67,507,7,1,485,0.014227642,0.997942387,0.998031496,0.997942387,0.985772358,0.992172211,0.991820041,0.991996126,0.991882988,0.991901927,0.992031891,0.5,0.992
68,379,406,112,103,0.797642436,0.479069767,0.771894094,0.479069767,0.202357564,0.594043887,0.284530387,0.439287137,0.395219696,0.487125829,0.484030993,0.5,0.482
69,493,7,11,489,0.014112903,0.978,0.978174603,0.978,0.985887097,0.982071713,0.981927711,0.981999712,0.982023279,0.98203085,0.982015425,0.5,0.982
70,113,65,386,436,0.129740519,0.530413625,0.226452906,0.530413625,0.870259481,0.333825702,0.659108088,0.496466895,0.44392881,0.548356193,0.565489368,0.5,0.549
