Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
33,432,28,44,496,0.053435115,0.918518519,0.907563025,0.918518519,0.946564885,0.923076923,0.932330827,0.927703875,0.92685883,0.927063955,0.927944216,0.5,0.928
34,388,271,117,224,0.547474747,0.656891496,0.768316832,0.656891496,0.452525253,0.666666667,0.535885167,0.601275917,0.589646308,0.610421042,0.616626111,0.5,0.612
35,424,32,76,468,0.064,0.860294118,0.848,0.860294118,0.936,0.887029289,0.896551724,0.891790506,0.890914137,0.892,0.89352967,0.5,0.892
36,386,81,102,431,0.158203125,0.808630394,0.790983607,0.808630394,0.841796875,0.808376963,0.824880383,0.816628673,0.815994809,0.816390241,0.816990835,0.5,0.817
37,488,20,22,470,0.040816327,0.955284553,0.956862745,0.955284553,0.959183673,0.958742633,0.957230143,0.957986388,0.958022506,0.958023209,0.957990223,0.5,0.958
38,299,230,198,273,0.457256461,0.579617834,0.601609658,0.579617834,0.542743539,0.582846004,0.560574949,0.571710476,0.571419071,0.572176598,0.572297106,0.5,0.572
39,397,156,109,338,0.315789474,0.756152125,0.78458498,0.756152125,0.684210526,0.749763928,0.718384697,0.734074313,0.732680901,0.734397753,0.735712496,0.5,0.735
40,290,79,203,428,0.15581854,0.678288431,0.588235294,0.678288431,0.84418146,0.672853828,0.752196837,0.712525332,0.704682431,0.716208377,0.724153261,0.5,0.718
41,347,352,155,146,0.706827309,0.485049834,0.69123506,0.485049834,0.293172691,0.57785179,0.365456821,0.471654306,0.450168016,0.492203875,0.491470262,0.5,0.493
42,271,189,222,318,0.372781065,0.588888889,0.54969574,0.588888889,0.627218935,0.568730325,0.607449857,0.588090091,0.58717934,0.588457338,0.5887335,0.5,0.589
43,379,106,126,389,0.214141414,0.755339806,0.75049505,0.755339806,0.785858586,0.765656566,0.77029703,0.767976798,0.767973293,0.768176818,0.768284185,0.5,0.768
44,262,193,243,302,0.38989899,0.55412844,0.518811881,0.55412844,0.61010101,0.545833333,0.580769231,0.563301282,0.562607903,0.564456446,0.564716377,0.5,0.564
45,313,150,179,358,0.295275591,0.666666667,0.636178862,0.666666667,0.704724409,0.655497382,0.685167464,0.670332423,0.669575069,0.670451636,0.670898964,0.5,0.671
46,83,103,431,383,0.211934156,0.470515971,0.161478599,0.470515971,0.788065844,0.237142857,0.589230769,0.413186813,0.356729265,0.474772221,0.466574243,0.5,0.466
47,421,115,69,395,0.225490196,0.851293103,0.859183673,0.851293103,0.774509804,0.820662768,0.811088296,0.815875532,0.815748845,0.816846739,0.817608586,0.5,0.816
48,35,243,486,236,0.507306889,0.326869806,0.067178503,0.326869806,0.492693111,0.087609512,0.393005828,0.24030767,0.181929617,0.279935807,0.253160175,0.5,0.271
49,414,72,64,450,0.137931034,0.875486381,0.866108787,0.875486381,0.862068966,0.858921162,0.868725869,0.863823515,0.864086515,0.864088876,0.863878996,0.5,0.864
50,222,319,278,181,0.638,0.394335512,0.444,0.394335512,0.362,0.426512968,0.377476538,0.401994753,0.400908967,0.403,0.402671678,0.5,0.403
51,99,274,399,228,0.545816733,0.363636364,0.198795181,0.363636364,0.454183267,0.227324914,0.403897254,0.315611084,0.30048202,0.326489224,0.32050759,0.5,0.327
52,445,412,45,98,0.807843137,0.685314685,0.908163265,0.685314685,0.192156863,0.660727543,0.300153139,0.480440341,0.417743706,0.550160064,0.576222006,0.5,0.543
53,434,32,74,460,0.06504065,0.861423221,0.854330709,0.861423221,0.93495935,0.891170431,0.89668616,0.893928296,0.89373625,0.894645029,0.895510938,0.5,0.894
54,155,283,326,236,0.545279383,0.419928826,0.322245322,0.419928826,0.454720617,0.337323177,0.436632747,0.386977962,0.382794451,0.388482969,0.387694011,0.5,0.391
55,517,39,7,437,0.081932773,0.984234234,0.986641221,0.984234234,0.918067227,0.957407407,0.95,0.953703704,0.951736818,0.952354224,0.954699699,0.5,0.954
