Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
34,361,153,144,342,0.309090909,0.703703704,0.714851485,0.703703704,0.690909091,0.708537782,0.697247706,0.702892744,0.702778336,0.702880288,0.702949728,0.76240024,0.703
35,473,38,27,462,0.076,0.944785276,0.946,0.944785276,0.924,0.935707221,0.934277048,0.934992134,0.934935292,0.935,0.935105321,0.986108,0.935
36,364,112,124,400,0.21875,0.763358779,0.745901639,0.763358779,0.78125,0.755186722,0.772200772,0.763693747,0.763371244,0.76357582,0.763804075,0.842369205,0.764
37,471,22,39,468,0.044897959,0.923076923,0.923529412,0.923076923,0.955102041,0.939182453,0.938816449,0.938999451,0.939183063,0.939315726,0.939270907,0.987511004,0.939
38,231,161,266,342,0.320079523,0.5625,0.464788732,0.5625,0.679920477,0.519685039,0.615661566,0.567673303,0.562156007,0.572354605,0.574123731,0.60582581,0.573
39,450,70,56,424,0.141700405,0.883333333,0.889328063,0.883333333,0.858299595,0.877192982,0.87063655,0.873914766,0.873676094,0.873813829,0.874086402,0.923997056,0.874
40,191,79,302,428,0.15581854,0.58630137,0.387423935,0.58630137,0.84418146,0.500655308,0.691996766,0.596326037,0.571888191,0.615802697,0.631328543,0.776370169,0.619
41,134,435,368,63,0.873493976,0.146171694,0.266932271,0.146171694,0.126506024,0.250233427,0.135629709,0.192931568,0.183762184,0.196719148,0.193777717,0.16065257,0.197
42,459,382,34,125,0.753451677,0.786163522,0.931034483,0.786163522,0.246548323,0.688155922,0.375375375,0.531765649,0.479108538,0.588791403,0.627381291,0.639253294,0.584
43,444,32,61,463,0.064646465,0.883587786,0.879207921,0.883587786,0.935353535,0.905198777,0.908734053,0.906966415,0.906846314,0.907280728,0.907730588,0.964760476,0.907
44,372,448,133,47,0.905050505,0.261111111,0.736633663,0.261111111,0.094949495,0.561509434,0.139259259,0.350384347,0.264467379,0.415791579,0.386588202,0.448320832,0.419
45,362,61,130,447,0.12007874,0.774696707,0.735772358,0.774696707,0.87992126,0.791256831,0.823963134,0.807609982,0.804625217,0.807846809,0.811545572,0.894641028,0.809
46,272,219,242,267,0.450617284,0.524557957,0.529182879,0.524557957,0.549382716,0.541293532,0.536683417,0.538988475,0.539188212,0.539282798,0.53927376,0.549044451,0.539
47,460,117,30,393,0.229411765,0.929078014,0.93877551,0.929078014,0.770588235,0.862230553,0.84244373,0.852337141,0.850534752,0.854681873,0.858917199,0.921908764,0.853
48,182,286,339,193,0.597077244,0.362781955,0.349328215,0.362781955,0.402922756,0.368048534,0.381800198,0.374924366,0.375169678,0.376125485,0.375980454,0.299806859,0.375
