Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
35,479,32,21,468,0.064,0.957055215,0.958,0.957055215,0.936,0.947576657,0.946410516,0.946993586,0.946936112,0.947,0.947108226,0.936266,0.947
36,351,166,137,346,0.32421875,0.716356108,0.719262295,0.716356108,0.67578125,0.698507463,0.695477387,0.696992425,0.697182883,0.697521773,0.69757912,0.729742332,0.697
37,488,17,22,473,0.034693878,0.955555556,0.956862745,0.955555556,0.965306122,0.961576355,0.960406091,0.960991223,0.961075162,0.961084434,0.961015264,0.96690076,0.961
38,405,243,92,260,0.483101392,0.738636364,0.814889336,0.738636364,0.516898608,0.707423581,0.608187135,0.657805358,0.649010912,0.665893972,0.673856077,0.594925417,0.665
39,441,101,65,393,0.204453441,0.858078603,0.871541502,0.858078603,0.795546559,0.841603053,0.825630252,0.833616653,0.832677514,0.83354403,0.83470495,0.791880031,0.834
40,155,47,338,460,0.09270217,0.576441103,0.314401623,0.576441103,0.90729783,0.446043165,0.704980843,0.575512004,0.534093541,0.610849727,0.641366822,0.564128569,0.615
41,31,149,471,349,0.299196787,0.425609756,0.061752988,0.425609756,0.700803213,0.090909091,0.529590288,0.31024969,0.208030508,0.3812781,0.340097045,0.31059697,0.38
42,481,429,12,78,0.846153846,0.866666667,0.975659229,0.866666667,0.153846154,0.685673557,0.261306533,0.473490045,0.387429245,0.564752692,0.63118587,0.34020268,0.559
43,470,34,35,461,0.068686869,0.929435484,0.930693069,0.929435484,0.931313131,0.931615461,0.93037336,0.930994411,0.931003049,0.9310031,0.930995342,0.915705571,0.931
44,436,440,69,55,0.888888889,0.443548387,0.863366337,0.443548387,0.111111111,0.631426503,0.177705977,0.40456624,0.309725028,0.487238724,0.478935682,0.462636264,0.491
45,408,80,84,428,0.157480315,0.8359375,0.829268293,0.8359375,0.842519685,0.832653061,0.839215686,0.835934374,0.835867729,0.835893989,0.835947763,0.841927533,0.836
46,374,332,140,154,0.683127572,0.523809524,0.727626459,0.523809524,0.316872428,0.613114754,0.394871795,0.503993274,0.480171597,0.522249444,0.524513363,0.515099838,0.528
47,424,83,66,427,0.162745098,0.866125761,0.865306122,0.866125761,0.837254902,0.850551655,0.851445663,0.850998659,0.851164962,0.851280512,0.851244675,0.853473389,0.851
48,128,230,393,249,0.480167015,0.387850467,0.245681382,0.387850467,0.519832985,0.291240046,0.444246209,0.367743127,0.357369957,0.382757184,0.377726684,0.373504863,0.377
49,444,53,34,469,0.101532567,0.932405567,0.928870293,0.932405567,0.898467433,0.910769231,0.915121951,0.912945591,0.913542395,0.913668863,0.913275863,0.897162907,0.913
50,368,383,132,117,0.766,0.469879518,0.736,0.469879518,0.234,0.588329337,0.312416555,0.450372946,0.414998795,0.485,0.482473208,0.486626,0.485
51,338,340,160,162,0.677290837,0.50310559,0.678714859,0.50310559,0.322709163,0.574829932,0.393203883,0.484016908,0.468003744,0.500712011,0.500763672,0.64497632,0.5
52,86,49,404,461,0.096078431,0.532947977,0.175510204,0.532947977,0.903921569,0.2752,0.670545455,0.472872727,0.398305736,0.539715886,0.562354197,0.635944378,0.547
53,470,28,38,464,0.056910569,0.924302789,0.92519685,0.924302789,0.943089431,0.934393638,0.93360161,0.933997624,0.9341003,0.934143141,0.934091043,0.944041675,0.934
54,189,208,292,311,0.400770713,0.515754561,0.392931393,0.515754561,0.599229287,0.430523918,0.554367201,0.49244556,0.485238084,0.49608034,0.495996442,0.505704237,0.5
55,515,9,9,467,0.018907563,0.981092437,0.982824427,0.981092437,0.981092437,0.982824427,0.981092437,0.981958432,0.98195805,0.981958432,0.981958432,0.982607929,0.982
56,134,1,372,493,0.002024291,0.569942197,0.264822134,0.569942197,0.997975709,0.418096724,0.725533481,0.571815102,0.514087597,0.631398921,0.706333158,0.710380295,0.627
57,491,0,0,509,0,1,1,1,1,1,1,1,1,1,1,1,1
58,186,30,325,459,0.061349693,0.585459184,0.363992172,0.585459184,0.938650307,0.511691884,0.721131186,0.616411535,0.584518061,0.651321239,0.687303193,0.879113491,0.645
59,493,10,0,497,0.019723866,1,1,1,0.980276134,0.989959839,0.990039841,0.98999984,0.990088953,0.990138067,0.990098855,0.995079035,0.99
60,175,121,323,381,0.241035857,0.541193182,0.351405622,0.541193182,0.758964143,0.440806045,0.631840796,0.536323421,0.516434185,0.555184883,0.560694791,0.583473336,0.556
61,132,331,365,172,0.65805169,0.320297952,0.265593561,0.320297952,0.34194831,0.275,0.330769231,0.302884615,0.301362356,0.303770936,0.303234254,0.334426039,0.304
62,28,275,476,221,0.554435484,0.317073171,0.055555556,0.317073171,0.445564516,0.069392813,0.370494552,0.219943682,0.157332718,0.250560036,0.227650621,0.163814484,0.249
63,479,36,17,468,0.071428571,0.964948454,0.965725806,0.964948454,0.928571429,0.947576657,0.946410516,0.946993586,0.946966415,0.947148618,0.947335694,0.925359223,0.947
64,95,126,431,348,0.265822785,0.446726573,0.180608365,0.446726573,0.734177215,0.254350736,0.555466879,0.404908808,0.364140833,0.45739279,0.447844102,0.499580867,0.443
65,469,13,9,509,0.024904215,0.982625483,0.981171548,0.982625483,0.975095785,0.977083333,0.978846154,0.977964744,0.978128949,0.978133667,0.977980465,0.982872842,0.978
66,361,475,136,28,0.944333996,0.170731707,0.726358149,0.170731707,0.055666004,0.541635409,0.083958021,0.312796715,0.201080719,0.391012076,0.346143511,0.314229312,0.389
67,498,6,10,486,0.012195122,0.97983871,0.980314961,0.97983871,0.987804878,0.984189723,0.983805668,0.983997696,0.984052793,0.984059919,0.984013447,0.975753793,0.984
68,418,335,73,174,0.658153242,0.704453441,0.851323829,0.704453441,0.341846758,0.672025723,0.46031746,0.566171592,0.539464819,0.596585294,0.613184228,0.601951032,0.592
69,477,28,27,468,0.056451613,0.945454545,0.946428571,0.945454545,0.943548387,0.945490585,0.944500505,0.944995545,0.944987382,0.944988479,0.94499649,0.947204621,0.945
70,240,264,259,237,0.526946108,0.477822581,0.480961924,0.477822581,0.473053892,0.478564307,0.475426279,0.476995293,0.47699152,0.477007908,0.477007218,0.505218021,0.477
