,Fit_Run_Times,Predict_Run_Times,Total_Run_Times
sam_knn,334.7306897640228,58.38084602355957,393.1115357875824
vfdr,24.85102367401123,57.01518797874451,81.86621165275574
rslvq,145.98477625846863,3.6046032905578613,149.5893795490265
obc,6061.449271202087,4794.769797801971,10856.219069004059
arfc,1795.0442266464233,137.07281255722046,1932.1170392036438
