0,1,2
0.00096238905,0.12509578,0.8739418
1.8558916e-05,0.022846634,0.97713464
0.00020859936,0.07803634,0.9217549
0.0054332083,0.38011786,0.6144489
7.106915e-05,0.00769252,0.9922363
0.2958436,0.70293516,0.0012211982
0.2893034,0.7085991,0.0020976297
0.0037432706,0.02613966,0.970117
0.19718511,0.7870882,0.015726604
0.00035692335,0.021325957,0.97831726
0.12200245,0.34654748,0.5314501
1.0865102e-07,0.022563577,0.97743636
4.3392497e-08,0.00699618,0.99300385
1.2025635e-06,0.0013205963,0.998678
0.0018678609,0.52558726,0.47254494
2.9500558e-05,0.0051590293,0.9948115
0.31266296,0.68733436,2.8865431e-06
0.42898777,0.5709955,1.6741355e-05
0.00031852056,0.024636645,0.9750451
0.053161964,0.93261826,0.014219812
0.00012868489,0.011903206,0.98796815
0.3296197,0.67009807,0.00028218818
2.1855292e-06,0.013752435,0.98624533
1.03728986e-07,0.008571275,0.9914286
4.4481096e-11,0.002714665,0.99728537
0.01975316,0.96453553,0.015711207
9.236237e-06,0.0021187922,0.9978721
0.35427943,0.64571863,1.9601919e-06
0.9527119,0.04728794,7.0358626e-09
0.0007018042,0.032898355,0.9663999
0.086468294,0.91353154,2.816552e-07
0.0015893792,0.05462464,0.943786
0.89730674,0.10269268,5.599661e-07
9.997622e-05,0.0024457572,0.9974543
6.587976e-05,0.01675287,0.98318124
2.9071782e-05,0.021583345,0.9783875
0.039652154,0.9243935,0.03595453
0.0011191717,0.053958632,0.94492227
0.9586418,0.041357853,5.1346086e-07
0.95098627,0.049013678,4.5930207e-10
0.00084466283,0.10646397,0.8926915
0.50124466,0.49875087,4.5059896e-06
0.011799343,0.88701797,0.10118259
0.9679571,0.032042935,1.5789851e-08
0.003087491,0.10952939,0.8873832
0.05030295,0.7665907,0.18310627
0.010662793,0.989318,1.9388077e-05
0.9340434,0.06595648,3.9692227e-09
0.5369597,0.41416976,0.048870575
0.99264467,0.007355583,2.2941716e-12
0.96821654,0.03168261,0.00010099266
0.032013025,0.93935835,0.028628523
0.9764484,0.02355133,3.2365983e-07
0.6873487,0.3087558,0.0038955528
0.9476207,0.052377224,2.1149676e-06
0.26180688,0.72864795,0.009545196
0.19645412,0.7559826,0.047563206
0.32560852,0.6706902,0.0037014892
0.40636456,0.5928423,0.00079314696
0.039653253,0.1864477,0.773899
0.34493366,0.65498763,7.85833e-05
0.5039406,0.4957285,0.00033090852
0.29211062,0.69861114,0.009278078
0.37334648,0.5929321,0.033721477
0.03544137,0.30979553,0.6547631
0.36637288,0.6301185,0.0035086228
0.0027052865,0.13045251,0.86684227
0.0010699809,0.07421805,0.92471206
0.0014521373,0.101986855,0.896561
0.0066986764,0.3470595,0.6462418
0.00010649003,0.010177762,0.98971564
0.284648,0.702461,0.012890857
0.28708208,0.70647055,0.0064473553
0.13302399,0.6786704,0.18830557
0.285579,0.71430504,0.00011595355
0.0010922757,0.022998946,0.9759088
0.12642752,0.33150172,0.5420706
0.0013719233,0.013878414,0.98474956
1.0660581e-06,0.01124823,0.9887505
1.0488165e-09,0.0027951244,0.9972049
0.0056406613,0.46051833,0.5338412
8.926589e-06,0.010989948,0.9890012
0.31535113,0.6844073,0.00024157538
0.40355068,0.59644413,5.242928e-06
0.000145814,0.02908497,0.97076917
0.28887308,0.69832575,0.012801298
0.0018441096,0.01392067,0.9842353
0.26005217,0.7370813,0.002866359
0.0007374854,0.016144404,0.983118
0.0005636349,0.006122004,0.9933144
0.0031522093,0.005817993,0.9910299
0.008998641,0.9627392,0.02826214
3.7690284e-06,0.0008230153,0.9991733
0.8827029,0.11728924,8.1087055e-06
0.9101292,0.08986777,3.056512e-06
0.00026621233,0.030860078,0.96887374
0.09251295,0.89464223,0.012845007
0.0009384627,0.06234133,0.9367202
0.90633494,0.09327273,0.00039229187
4.3624545e-06,0.011113196,0.9888824
8.333631e-06,0.027584303,0.9724072
2.53074e-09,0.018203193,0.98179686
0.027466232,0.9720519,0.00048210568
0.0020723636,0.048738934,0.94918877
0.9747612,0.025238585,1.4547762e-09
0.97381693,0.026182966,1.0708577e-15
0.0047961315,0.13496476,0.8602391
0.49872616,0.50127375,1.3448356e-07
0.0026645928,0.85990804,0.13742742
0.9638127,0.03618715,1.8993558e-07
0.00080351176,0.14791207,0.85128456
0.4001784,0.5998193,2.2629142e-06
0.013681557,0.9862797,3.8584287e-05
0.9476506,0.052349366,2.9471325e-11
0.5421533,0.45038664,0.0074600996
0.99239624,0.0076038376,3.046195e-26
0.9887344,0.0112656085,3.2692723e-15
0.45125926,0.5487176,2.3184508e-05
