Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
32,49,9,61,217,0.039823009,0.78057554,0.445454545,0.78057554,0.960176991,0.583333333,0.861111111,0.722222222,0.653999392,0.702815768,0.757758666,0.745534996,0.791666667
33,23,9,92,212,0.040723982,0.697368421,0.2,0.697368421,0.959276018,0.31292517,0.807619048,0.560272109,0.438012789,0.579638009,0.64384861,0.762463112,0.699404762
34,46,18,79,193,0.085308057,0.709558824,0.368,0.709558824,0.914691943,0.486772487,0.799171843,0.642972165,0.580178106,0.641345972,0.677750192,0.781763033,0.711309524
35,69,62,53,152,0.289719626,0.741463415,0.56557377,0.741463415,0.710280374,0.545454545,0.725536993,0.635495769,0.633810657,0.637927072,0.636008779,0.692488892,0.657738095
36,99,21,45,171,0.109375,0.791666667,0.6875,0.791666667,0.890625,0.75,0.838235294,0.794117647,0.782499002,0.7890625,0.798697917,0.872558594,0.803571429
37,111,24,49,152,0.136363636,0.756218905,0.69375,0.756218905,0.863636364,0.752542373,0.806366048,0.77945421,0.774046334,0.778693182,0.783956873,0.886949574,0.782738095
38,61,38,50,187,0.168888889,0.789029536,0.54954955,0.789029536,0.831111111,0.580952381,0.80952381,0.695238095,0.675823007,0.69033033,0.696462953,0.731591592,0.738095238
39,59,12,73,192,0.058823529,0.724528302,0.446969697,0.724528302,0.941176471,0.581280788,0.818763326,0.700022057,0.648596455,0.694073084,0.735915096,0.790385472,0.74702381
40,106,45,8,177,0.202702703,0.956756757,0.929824561,0.956756757,0.797297297,0.8,0.86977887,0.834889435,0.861014872,0.863560929,0.846466343,0.906985933,0.842261905
41,62,34,80,160,0.175257732,0.666666667,0.436619718,0.666666667,0.824742268,0.521008403,0.737327189,0.629167796,0.600082275,0.630680993,0.643465497,0.666146363,0.660714286
42,54,28,71,183,0.132701422,0.720472441,0.432,0.720472441,0.867298578,0.52173913,0.787096774,0.654417952,0.612105371,0.649649289,0.669576901,0.653990521,0.705357143
43,87,69,50,130,0.346733668,0.722222222,0.635036496,0.722222222,0.653266332,0.593856655,0.686015831,0.639936243,0.644086921,0.644151414,0.642054339,0.693375637,0.645833333
44,61,30,84,161,0.157068063,0.657142857,0.420689655,0.657142857,0.842931937,0.516949153,0.73853211,0.627740631,0.595493699,0.631810796,0.64777353,0.67178191,0.660714286
45,74,13,95,154,0.077844311,0.618473896,0.437869822,0.618473896,0.922155689,0.578125,0.740384615,0.659254808,0.635440121,0.680012756,0.70726853,0.808524962,0.678571429
46,95,8,79,154,0.049382716,0.660944206,0.545977011,0.660944206,0.950617284,0.685920578,0.779746835,0.732833707,0.720427084,0.748297148,0.76996715,0.904108131,0.741071429
47,126,71,6,133,0.348039216,0.956834532,0.954545455,0.956834532,0.651960784,0.765957447,0.775510204,0.770733825,0.788876545,0.803253119,0.80073367,0.885435235,0.770833333
48,136,143,4,53,0.729591837,0.929824561,0.971428571,0.929824561,0.270408163,0.649164678,0.418972332,0.534068505,0.512525332,0.620918367,0.664779123,0.695426385,0.5625
49,82,48,33,173,0.21719457,0.839805825,0.713043478,0.839805825,0.78280543,0.669387755,0.81030445,0.739846102,0.747110639,0.747924454,0.741605991,0.822230966,0.758928571
50,16,6,157,157,0.036809816,0.5,0.092485549,0.5,0.963190184,0.164102564,0.658280922,0.411191743,0.298464693,0.527837867,0.570737115,0.715539558,0.514880952
51,79,92,56,109,0.457711443,0.660606061,0.585185185,0.660606061,0.542288557,0.516339869,0.595628415,0.555984142,0.563328705,0.563736871,0.562517027,0.631453842,0.55952381
52,54,9,74,199,0.043269231,0.728937729,0.421875,0.728937729,0.956730769,0.565445026,0.827442827,0.696443927,0.635311572,0.689302885,0.741171589,0.767521785,0.75297619
53,108,91,9,128,0.415525114,0.934306569,0.923076923,0.934306569,0.584474886,0.683544304,0.719101124,0.701322714,0.734517038,0.753775904,0.746142987,0.83620185,0.702380952
54,84,122,4,126,0.491935484,0.969230769,0.954545455,0.969230769,0.508064516,0.571428571,0.666666667,0.619047619,0.696398359,0.731304985,0.709901933,0.885172287,0.625
55,79,43,21,193,0.18220339,0.901869159,0.79,0.901869159,0.81779661,0.711711712,0.857777778,0.784744745,0.803778155,0.803898305,0.789301688,0.917415254,0.80952381
56,84,91,16,145,0.38559322,0.900621118,0.84,0.900621118,0.61440678,0.610909091,0.730478589,0.67069384,0.718402182,0.72720339,0.708756974,0.878305085,0.681547619
57,18,2,103,213,0.009302326,0.674050633,0.148760331,0.674050633,0.990697674,0.255319149,0.802259887,0.528789518,0.383896488,0.569729002,0.678377159,0.724735729,0.6875
58,51,30,86,169,0.150753769,0.662745098,0.372262774,0.662745098,0.849246231,0.467889908,0.744493392,0.60619165,0.562265736,0.610754502,0.628470933,0.716135422,0.654761905
59,119,80,9,128,0.384615385,0.934306569,0.9296875,0.934306569,0.615384615,0.727828746,0.742028986,0.734928866,0.756383094,0.772536058,0.769342159,0.87094351,0.735119048
60,52,54,38,192,0.219512195,0.834782609,0.577777778,0.834782609,0.780487805,0.530612245,0.806722689,0.668667467,0.671526998,0.679132791,0.670903557,0.824638663,0.726190476
61,84,52,34,166,0.23853211,0.83,0.711864407,0.83,0.76146789,0.661417323,0.794258373,0.727837848,0.736248523,0.736666148,0.730244839,0.837739076,0.744047619
62,57,26,85,168,0.134020619,0.664031621,0.401408451,0.664031621,0.865979381,0.506666667,0.751677852,0.62917226,0.589585822,0.633693916,0.65454161,0.643567591,0.669642857
63,98,38,56,144,0.208791209,0.72,0.636363636,0.72,0.791208791,0.675862069,0.753926702,0.714894385,0.709574875,0.713786214,0.717040166,0.796292993,0.720238095
64,114,24,41,157,0.132596685,0.792929293,0.735483871,0.792929293,0.867403315,0.778156997,0.828496042,0.803326519,0.798724701,0.801443593,0.805475859,0.876100517,0.806547619
65,146,69,7,114,0.37704918,0.94214876,0.954248366,0.94214876,0.62295082,0.793478261,0.75,0.77173913,0.771005708,0.788599593,0.799604428,0.90263938,0.773809524
66,161,35,24,116,0.231788079,0.828571429,0.87027027,0.828571429,0.768211921,0.845144357,0.797250859,0.821197608,0.817650289,0.819241095,0.822120548,0.88999463,0.824404762
67,165,7,46,118,0.056,0.719512195,0.781990521,0.719512195,0.944,0.861618799,0.816608997,0.839113898,0.859185109,0.862995261,0.851201261,0.958047393,0.842261905
68,166,28,16,126,0.181818182,0.887323944,0.912087912,0.887323944,0.818181818,0.882978723,0.851351351,0.867165037,0.863859795,0.865134865,0.868315944,0.910946197,0.869047619
69,164,45,6,121,0.271084337,0.952755906,0.964705882,0.952755906,0.728915663,0.865435356,0.825938567,0.845686961,0.838563789,0.846810773,0.857766611,0.924627923,0.848214286
70,159,12,39,126,0.086956522,0.763636364,0.803030303,0.763636364,0.913043478,0.861788618,0.831683168,0.846735893,0.856271908,0.858036891,0.852383677,0.929512516,0.848214286
71,172,24,11,129,0.156862745,0.921428571,0.93989071,0.921428571,0.843137255,0.907651715,0.880546075,0.894098895,0.890200468,0.891513983,0.895501889,0.963034394,0.895833333
72,148,40,22,126,0.240963855,0.851351351,0.870588235,0.851351351,0.759036145,0.826815642,0.802547771,0.814681707,0.81290094,0.81481219,0.817052443,0.849043232,0.81547619
73,131,5,28,172,0.028248588,0.86,0.823899371,0.86,0.971751412,0.888135593,0.912466844,0.900301218,0.894776719,0.897825392,0.904721519,0.97398998,0.901785714
74,103,11,38,184,0.056410256,0.828828829,0.730496454,0.828828829,0.943589744,0.807843137,0.882494005,0.845168571,0.830234281,0.837043099,0.85160595,0.894435352,0.854166667
75,137,38,37,124,0.234567901,0.770186335,0.787356322,0.770186335,0.765432099,0.785100287,0.767801858,0.776451072,0.776316818,0.77639421,0.776457975,0.834787853,0.776785714
76,124,63,36,113,0.357954545,0.758389262,0.775,0.758389262,0.642045455,0.714697406,0.695384615,0.705041011,0.705397212,0.708522727,0.70963408,0.780965909,0.705357143
77,72,8,53,203,0.037914692,0.79296875,0.576,0.79296875,0.962085308,0.702439024,0.869379015,0.78590902,0.744420001,0.769042654,0.807763515,0.854161137,0.818452381
78,81,17,57,181,0.085858586,0.760504202,0.586956522,0.760504202,0.914141414,0.686440678,0.830275229,0.758357954,0.732503423,0.750548968,0.772033187,0.837798273,0.779761905
79,40,14,67,215,0.061135371,0.762411348,0.373831776,0.762411348,0.938864629,0.49689441,0.84148728,0.669190845,0.592433483,0.656348202,0.703962123,0.773925642,0.758928571
80,94,29,32,181,0.138095238,0.849765258,0.746031746,0.849765258,0.861904762,0.75502008,0.855791962,0.805406021,0.801877992,0.803968254,0.805482352,0.909429327,0.818452381
81,103,14,45,174,0.074468085,0.794520548,0.695945946,0.794520548,0.925531915,0.777358491,0.855036855,0.816197673,0.802570984,0.81073893,0.824085072,0.928802473,0.824404762
82,141,29,4,162,0.151832461,0.975903614,0.972413793,0.975903614,0.848167539,0.895238095,0.907563025,0.90140056,0.908168384,0.910290666,0.906474178,0.955605705,0.901785714
83,155,23,19,139,0.141975309,0.879746835,0.890804598,0.879746835,0.858024691,0.880681818,0.86875,0.874715909,0.874261025,0.874414645,0.87484066,0.932630907,0.875
