Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
32,54,12,56,214,0.053097345,0.792592593,0.490909091,0.792592593,0.946902655,0.613636364,0.862903226,0.738269795,0.681794046,0.718905873,0.762146539,0.837087691,0.797619048
33,47,1,68,220,0.004524887,0.763888889,0.408695652,0.763888889,0.995475113,0.576687117,0.864440079,0.720563598,0.637845084,0.702085383,0.78680658,0.902773952,0.794642857
34,49,9,76,202,0.042654028,0.726618705,0.392,0.726618705,0.957345972,0.535519126,0.826175869,0.680847497,0.612600703,0.674672986,0.730198066,0.773156398,0.74702381
35,122,146,0,68,0.682242991,1,1,1,0.317757009,0.625641026,0.482269504,0.553955265,0.563699396,0.658878505,0.693245222,0.67563582,0.56547619
36,89,28,55,164,0.145833333,0.748858447,0.618055556,0.748858447,0.854166667,0.681992337,0.798053528,0.740022933,0.726582723,0.736111111,0.745441108,0.826461227,0.75297619
37,115,97,45,79,0.551136364,0.637096774,0.71875,0.637096774,0.448863636,0.61827957,0.526666667,0.572473118,0.567997129,0.583806818,0.58679081,0.69609375,0.577380952
38,85,29,26,196,0.128888889,0.882882883,0.765765766,0.882882883,0.871111111,0.755555556,0.876957494,0.816256525,0.816741738,0.818438438,0.816343449,0.879039039,0.836309524
39,38,17,94,187,0.083333333,0.665480427,0.287878788,0.665480427,0.916666667,0.406417112,0.771134021,0.588775566,0.513701167,0.602272727,0.640233743,0.709670232,0.669642857
40,113,121,1,101,0.545045045,0.990196078,0.99122807,0.990196078,0.454954955,0.649425287,0.62345679,0.636441039,0.671538623,0.723091513,0.729821272,0.803283547,0.636904762
41,64,32,78,162,0.164948454,0.675,0.450704225,0.675,0.835051546,0.537815126,0.746543779,0.642179452,0.613482893,0.642877886,0.65685561,0.74477276,0.672619048
42,49,26,76,185,0.123222749,0.708812261,0.392,0.708812261,0.876777251,0.49,0.783898305,0.636949153,0.586256499,0.634388626,0.657730711,0.747184834,0.696428571
43,133,135,4,64,0.67839196,0.941176471,0.97080292,0.941176471,0.32160804,0.656790123,0.479400749,0.568095436,0.558764731,0.64620548,0.682464022,0.747845065,0.586309524
44,79,47,66,144,0.246073298,0.685714286,0.544827586,0.685714286,0.753926702,0.58302583,0.718204489,0.65061516,0.64090566,0.649377144,0.652863175,0.759415057,0.663690476
45,49,5,120,162,0.02994012,0.574468085,0.289940828,0.574468085,0.97005988,0.439461883,0.721603563,0.580532723,0.530339481,0.630000354,0.68546905,0.863373844,0.62797619
46,115,24,59,138,0.148148148,0.700507614,0.66091954,0.700507614,0.851851852,0.734824281,0.768802228,0.751813255,0.750336947,0.756385696,0.760154284,0.888037463,0.75297619
47,121,98,11,106,0.480392157,0.905982906,0.916666667,0.905982906,0.519607843,0.689458689,0.660436137,0.674947413,0.690150121,0.718137255,0.723692208,0.857508913,0.675595238
48,136,152,4,44,0.775510204,0.916666667,0.971428571,0.916666667,0.224489796,0.635514019,0.360655738,0.498084878,0.466985869,0.597959184,0.646201814,0.825182216,0.535714286
49,72,36,43,185,0.162895928,0.811403509,0.626086957,0.811403509,0.837104072,0.64573991,0.824053452,0.734896681,0.723947471,0.731595514,0.735315301,0.816722408,0.764880952
50,22,1,151,162,0.006134969,0.517571885,0.12716763,0.517571885,0.993865031,0.224489796,0.680672269,0.452581032,0.355510141,0.56051633,0.648781571,0.667931487,0.547619048
51,32,0,103,201,0,0.661184211,0.237037037,0.661184211,1,0.383233533,0.796039604,0.589636568,0.486864496,0.618518519,0.724555312,0.715791413,0.693452381
52,83,75,45,133,0.360576923,0.747191011,0.6484375,0.747191011,0.639423077,0.58041958,0.689119171,0.634769376,0.643914514,0.643930288,0.640092011,0.748948317,0.642857143
53,96,49,21,170,0.223744292,0.890052356,0.820512821,0.890052356,0.776255708,0.732824427,0.829268293,0.78104636,0.79807754,0.798384264,0.787222462,0.863560083,0.791666667
54,79,138,9,110,0.556451613,0.924369748,0.897727273,0.924369748,0.443548387,0.518032787,0.599455041,0.558743914,0.631019401,0.67063783,0.657425177,0.740056818,0.5625
55,74,11,26,225,0.046610169,0.896414343,0.74,0.896414343,0.953389831,0.8,0.924024641,0.86201232,0.839945519,0.846694915,0.865098102,0.885402542,0.889880952
56,84,51,16,185,0.216101695,0.92039801,0.84,0.92039801,0.783898305,0.714893617,0.846681922,0.78078777,0.811464464,0.811949153,0.791629634,0.890932203,0.800595238
57,6,0,115,215,0,0.651515152,0.049586777,0.651515152,1,0.094488189,0.788990826,0.441739507,0.222680886,0.524793388,0.675275482,0.625485297,0.657738095
58,96,26,41,173,0.130653266,0.808411215,0.700729927,0.808411215,0.869346734,0.741312741,0.837772397,0.789542569,0.780498093,0.78503833,0.79134328,0.838425705,0.800595238
59,98,26,30,182,0.125,0.858490566,0.765625,0.858490566,0.875,0.777777778,0.866666667,0.822222222,0.818487553,0.8203125,0.822359537,0.549391526,0.833333333
60,44,9,46,237,0.036585366,0.83745583,0.488888889,0.83745583,0.963414634,0.615384615,0.896030246,0.755707431,0.686296372,0.726151762,0.779987008,0.869850949,0.836309524
61,69,0,49,218,0,0.816479401,0.584745763,0.816479401,1,0.737967914,0.898969072,0.818468493,0.764686709,0.792372881,0.850306291,0.891385477,0.854166667
62,37,6,105,188,0.030927835,0.641638225,0.26056338,0.641638225,0.969072165,0.4,0.772073922,0.586036961,0.502498477,0.614817773,0.682934722,0.871424423,0.669642857
63,73,5,81,177,0.027472527,0.686046512,0.474025974,0.686046512,0.972527473,0.629310345,0.804545455,0.7169279,0.678972225,0.723276723,0.767124349,0.853931783,0.744047619
64,77,8,78,173,0.044198895,0.689243028,0.496774194,0.689243028,0.955801105,0.641666667,0.800925926,0.721296296,0.689069897,0.726287649,0.76192517,0.825485653,0.744047619
65,115,58,38,125,0.316939891,0.766871166,0.751633987,0.766871166,0.683060109,0.705521472,0.722543353,0.714032412,0.716527176,0.717347048,0.716576287,0.813207615,0.714285714
66,74,17,111,134,0.112582781,0.546938776,0.4,0.546938776,0.887417219,0.536231884,0.676767677,0.60649978,0.595790976,0.643708609,0.661885702,0.849597279,0.619047619
67,172,36,39,89,0.288,0.6953125,0.815165877,0.6953125,0.712,0.821002387,0.703557312,0.762279849,0.761838634,0.763582938,0.762350363,0.888530806,0.776785714
68,155,33,27,121,0.214285714,0.817567568,0.851648352,0.817567568,0.785714286,0.837837838,0.801324503,0.819581171,0.818017284,0.818681319,0.819849573,0.877658056,0.821428571
69,160,28,10,138,0.168674699,0.932432432,0.941176471,0.932432432,0.831325301,0.893854749,0.878980892,0.88641782,0.884547236,0.886250886,0.888999509,0.942257264,0.886904762
70,117,9,81,129,0.065217391,0.614285714,0.590909091,0.614285714,0.934782609,0.722222222,0.74137931,0.731800766,0.743217022,0.76284585,0.767137211,0.942504758,0.732142857
71,152,9,31,144,0.058823529,0.822857143,0.830601093,0.822857143,0.941176471,0.88372093,0.87804878,0.880884855,0.884161866,0.885888782,0.884683521,0.978249223,0.880952381
72,140,29,30,137,0.174698795,0.820359281,0.823529412,0.820359281,0.825301205,0.825958702,0.822822823,0.824390762,0.824414832,0.824415308,0.824398066,0.884355067,0.824404762
73,114,1,45,176,0.005649718,0.79638009,0.716981132,0.79638009,0.994350282,0.832116788,0.884422111,0.858269449,0.844352054,0.855665707,0.874753963,0.988096507,0.863095238
74,102,15,39,180,0.076923077,0.821917808,0.723404255,0.821917808,0.923076923,0.790697674,0.869565217,0.830131446,0.817164472,0.823240589,0.835048465,0.920621931,0.839285714
75,137,31,37,131,0.191358025,0.779761905,0.787356322,0.779761905,0.808641975,0.801169591,0.793939394,0.797554492,0.797928174,0.797999149,0.797809098,0.869767277,0.797619048
76,111,75,49,101,0.426136364,0.673333333,0.69375,0.673333333,0.573863636,0.641618497,0.619631902,0.630625199,0.630965845,0.633806818,0.634430291,0.727929688,0.630952381
77,79,9,46,202,0.042654028,0.814516129,0.632,0.814516129,0.957345972,0.741784038,0.880174292,0.810979165,0.777844878,0.794672986,0.825397343,0.858616114,0.836309524
78,89,5,49,193,0.025252525,0.797520661,0.644927536,0.797520661,0.974747475,0.767241379,0.877272727,0.822257053,0.792869149,0.809837505,0.841001046,0.917179037,0.839285714
79,19,0,88,229,0,0.722397476,0.177570093,0.722397476,1,0.301587302,0.838827839,0.57020757,0.421390666,0.588785047,0.724991892,0.696322899,0.738095238
80,84,42,42,168,0.2,0.8,0.666666667,0.8,0.8,0.666666667,0.8,0.733333333,0.730296743,0.733333333,0.733333333,0.808049887,0.75
81,99,40,49,148,0.212765957,0.751269036,0.668918919,0.751269036,0.787234043,0.68989547,0.768831169,0.72936332,0.72566917,0.728076481,0.729913053,0.80887004,0.735119048
82,111,68,34,123,0.356020942,0.78343949,0.765517241,0.78343949,0.643979058,0.685185185,0.706896552,0.696040868,0.70212326,0.704748149,0.70326188,0.878714569,0.696428571
83,134,66,40,96,0.407407407,0.705882353,0.770114943,0.705882353,0.592592593,0.71657754,0.644295302,0.680436421,0.675547489,0.681353768,0.684647472,0.835426423,0.68452381
