Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
32,46,3,64,223,0.013274336,0.777003484,0.418181818,0.777003484,0.986725664,0.578616352,0.869395712,0.724006032,0.642363396,0.702453741,0.780171619,0.774275945,0.800595238
33,54,24,61,197,0.108597285,0.763565891,0.469565217,0.763565891,0.891402715,0.559585492,0.822546973,0.691066233,0.646971181,0.680483966,0.704210379,0.816840449,0.74702381
34,60,17,65,194,0.08056872,0.749034749,0.48,0.749034749,0.91943128,0.594059406,0.825531915,0.70979566,0.66432448,0.69971564,0.731921702,0.82642654,0.755952381
35,88,87,34,127,0.406542056,0.788819876,0.721311475,0.788819876,0.593457944,0.592592593,0.677333333,0.634962963,0.654269077,0.65738471,0.651611609,0.721043358,0.639880952
36,75,15,69,177,0.078125,0.719512195,0.520833333,0.719512195,0.921875,0.641025641,0.808219178,0.72462241,0.692923682,0.721354167,0.748888465,0.87125651,0.75
37,126,27,34,149,0.153409091,0.81420765,0.7875,0.81420765,0.846590909,0.805111821,0.830083565,0.817597693,0.816511078,0.817045455,0.817956993,0.88803267,0.818452381
38,57,22,54,203,0.097777778,0.789883268,0.513513514,0.789883268,0.902222222,0.6,0.842323651,0.721161826,0.68066387,0.707867868,0.731784498,0.815915916,0.773809524
39,59,13,73,191,0.06372549,0.723484848,0.446969697,0.723484848,0.93627451,0.578431373,0.816239316,0.697335344,0.646905197,0.691622103,0.731543375,0.813799762,0.744047619
40,110,55,4,167,0.247747748,0.976608187,0.964912281,0.976608187,0.752252252,0.788530466,0.849872774,0.81920162,0.851972673,0.858582266,0.840109847,0.919057215,0.824404762
41,62,20,80,174,0.103092784,0.68503937,0.436619718,0.68503937,0.896907216,0.553571429,0.776785714,0.665178571,0.625785407,0.666763467,0.693665966,0.731904312,0.702380952
42,64,43,61,168,0.203791469,0.733624454,0.512,0.733624454,0.796208531,0.551724138,0.763636364,0.657680251,0.638481611,0.654104265,0.659990957,0.736890995,0.69047619
43,107,92,30,107,0.462311558,0.781021898,0.781021898,0.781021898,0.537688442,0.636904762,0.636904762,0.636904762,0.648032752,0.65935517,0.65935517,0.74267322,0.636904762
44,51,36,94,155,0.188481675,0.62248996,0.351724138,0.62248996,0.811518325,0.439655172,0.704545455,0.572100313,0.534257038,0.581621231,0.59298483,0.698591804,0.613095238
45,96,34,73,133,0.203592814,0.645631068,0.568047337,0.645631068,0.796407186,0.642140468,0.713136729,0.677638599,0.672604625,0.682227261,0.687136782,0.777380151,0.681547619
46,124,9,50,153,0.055555556,0.753694581,0.712643678,0.753694581,0.944444444,0.80781759,0.838356164,0.823086877,0.820397686,0.828544061,0.835778383,0.907300979,0.824404762
47,130,85,2,119,0.416666667,0.983471074,0.984848485,0.983471074,0.583333333,0.749279539,0.732307692,0.740793616,0.757954451,0.784090909,0.789076014,0.89379085,0.741071429
48,136,141,4,55,0.719387755,0.93220339,0.971428571,0.93220339,0.280612245,0.652278177,0.431372549,0.541825363,0.522106074,0.626020408,0.668804734,0.749252915,0.568452381
49,40,3,75,218,0.013574661,0.744027304,0.347826087,0.744027304,0.986425339,0.506329114,0.848249027,0.677289071,0.585751198,0.667125713,0.752127822,0.768856974,0.767857143
50,6,0,167,163,0,0.493939394,0.034682081,0.493939394,1,0.067039106,0.661257606,0.364148356,0.186231257,0.51734104,0.632155369,0.680981595,0.50297619
51,82,106,53,95,0.527363184,0.641891892,0.607407407,0.641891892,0.472636816,0.507739938,0.544412607,0.526076273,0.535801365,0.540022112,0.539526582,0.613266998,0.526785714
52,78,41,50,167,0.197115385,0.769585253,0.609375,0.769585253,0.802884615,0.631578947,0.785882353,0.70873065,0.699469665,0.706129808,0.709326763,0.75005634,0.729166667
53,110,78,7,141,0.356164384,0.952702703,0.94017094,0.952702703,0.643835616,0.721311475,0.768392371,0.744851923,0.778020268,0.792003278,0.780453911,0.916364204,0.74702381
54,62,94,26,154,0.379032258,0.855555556,0.704545455,0.855555556,0.620967742,0.508196721,0.719626168,0.613911445,0.661437828,0.662756598,0.644626162,0.801571664,0.642857143
55,81,23,19,213,0.097457627,0.918103448,0.81,0.918103448,0.902542373,0.794117647,0.91025641,0.852187029,0.855020071,0.856271186,0.852372994,0.934152542,0.875
56,83,83,17,153,0.351694915,0.9,0.83,0.9,0.648305085,0.62406015,0.753694581,0.688877366,0.733548376,0.739152542,0.719576271,0.815783898,0.702380952
57,1,1,120,214,0.004651163,0.640718563,0.008264463,0.640718563,0.995348837,0.016260163,0.779599271,0.397929717,0.090697428,0.50180665,0.536082966,0.821026331,0.639880952
58,97,85,40,114,0.427135678,0.74025974,0.708029197,0.74025974,0.572864322,0.60815047,0.645892351,0.627021411,0.636870996,0.640446759,0.638530073,0.711018597,0.62797619
59,127,104,1,104,0.5,0.99047619,0.9921875,0.99047619,0.5,0.707520891,0.664536741,0.686028816,0.704339229,0.74609375,0.75811181,0.915264423,0.6875
60,47,14,43,232,0.056910569,0.843636364,0.522222222,0.843636364,0.943089431,0.622516556,0.89059501,0.756555783,0.701785051,0.732655827,0.769859955,0.886517615,0.830357143
61,83,22,35,196,0.100917431,0.848484848,0.703389831,0.848484848,0.899082569,0.744394619,0.873051225,0.808722922,0.795239295,0.8012362,0.81035836,0.904213964,0.830357143
62,68,7,74,187,0.036082474,0.716475096,0.478873239,0.716475096,0.963917526,0.626728111,0.821978022,0.724353066,0.679407321,0.721395383,0.766483132,0.828408596,0.758928571
63,105,38,49,144,0.208791209,0.74611399,0.681818182,0.74611399,0.791208791,0.707070707,0.768,0.737535354,0.734479775,0.736513487,0.738351674,0.8360568,0.741071429
64,128,25,27,156,0.138121547,0.852459016,0.825806452,0.852459016,0.861878453,0.831168831,0.857142857,0.844155844,0.843649683,0.843842452,0.844186307,0.912564605,0.845238095
65,153,87,0,96,0.475409836,1,1,1,0.524590164,0.778625954,0.688172043,0.733398999,0.724285968,0.762295082,0.790522541,0.886638809,0.741071429
66,144,37,41,114,0.245033113,0.735483871,0.778378378,0.735483871,0.754966887,0.786885246,0.745098039,0.765991643,0.766583265,0.766672633,0.766102312,0.870019689,0.767857143
67,137,7,74,118,0.056,0.614583333,0.6492891,0.614583333,0.944,0.771830986,0.744479495,0.758155241,0.782897765,0.79664455,0.78981533,0.942066351,0.758928571
68,165,28,17,126,0.181818182,0.881118881,0.906593407,0.881118881,0.818181818,0.88,0.848484848,0.864242424,0.861253878,0.862387612,0.865204096,0.895818467,0.866071429
69,166,36,4,130,0.21686747,0.970149254,0.976470588,0.970149254,0.78313253,0.892473118,0.866666667,0.879569892,0.874474632,0.879801559,0.887883638,0.907406095,0.880952381
70,163,5,35,133,0.036231884,0.791666667,0.823232323,0.791666667,0.963768116,0.890710383,0.869281046,0.879995714,0.890732881,0.89350022,0.8872263,0.966915532,0.880952381
71,171,19,12,134,0.124183007,0.917808219,0.93442623,0.917808219,0.875816993,0.91689008,0.89632107,0.906605575,0.904647097,0.905121611,0.907012861,0.958784242,0.907738095
72,145,39,25,127,0.234939759,0.835526316,0.852941176,0.835526316,0.765060241,0.81920904,0.798742138,0.808975589,0.807806525,0.809000709,0.810392803,0.861410347,0.80952381
73,137,4,22,173,0.02259887,0.887179487,0.86163522,0.887179487,0.97740113,0.913333333,0.930107527,0.92172043,0.917694523,0.919518175,0.924461761,0.989215791,0.922619048
74,98,7,43,188,0.035897436,0.813852814,0.695035461,0.813852814,0.964102564,0.796747967,0.882629108,0.839688538,0.818587485,0.829569013,0.851581043,0.911783961,0.851190476
75,131,26,43,136,0.160493827,0.759776536,0.752873563,0.759776536,0.839506173,0.791540785,0.797653959,0.794597372,0.795010694,0.796189868,0.796637794,0.849953881,0.794642857
76,133,56,27,120,0.318181818,0.816326531,0.83125,0.816326531,0.681818182,0.76217765,0.743034056,0.752605853,0.752835549,0.756534091,0.758274604,0.851331676,0.75297619
77,78,4,47,207,0.018957346,0.81496063,0.624,0.81496063,0.981042654,0.753623188,0.890322581,0.821972885,0.782413328,0.802521327,0.842805699,0.88056872,0.848214286
78,90,4,48,194,0.02020202,0.801652893,0.652173913,0.801652893,0.97979798,0.775862069,0.881818182,0.828840125,0.799373932,0.815985946,0.847767898,0.943035427,0.845238095
79,28,6,79,223,0.026200873,0.738410596,0.261682243,0.738410596,0.973799127,0.397163121,0.83992467,0.618543896,0.504802872,0.617740685,0.699355344,0.777027303,0.74702381
80,69,16,57,194,0.076190476,0.772908367,0.547619048,0.772908367,0.923809524,0.654028436,0.84164859,0.747838513,0.711263447,0.735714286,0.764025411,0.841685563,0.782738095
81,108,8,40,180,0.042553191,0.818181818,0.72972973,0.818181818,0.957446809,0.818181818,0.882352941,0.85026738,0.835869249,0.843588269,0.85909821,0.957303048,0.857142857
82,140,37,5,154,0.193717277,0.968553459,0.965517241,0.968553459,0.806282723,0.869565217,0.88,0.874782609,0.882315063,0.885899982,0.882828469,0.956020942,0.875
83,161,23,13,139,0.141975309,0.914473684,0.925287356,0.914473684,0.858024691,0.899441341,0.885350318,0.89239583,0.891021548,0.891656024,0.893196433,0.961685824,0.892857143
