Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
32,70,43,40,183,0.190265487,0.820627803,0.636363636,0.820627803,0.809734513,0.627802691,0.815144766,0.721473728,0.717833964,0.723049075,0.721548745,0.805872888,0.75297619
33,77,28,38,193,0.126696833,0.835497835,0.669565217,0.835497835,0.873303167,0.7,0.853982301,0.77699115,0.764678642,0.771434192,0.777924888,0.836749951,0.803571429
34,80,11,45,200,0.052132701,0.816326531,0.64,0.816326531,0.947867299,0.740740741,0.877192982,0.808966862,0.778867814,0.793933649,0.820828677,0.819810427,0.833333333
35,69,130,53,84,0.607476636,0.613138686,0.56557377,0.613138686,0.392523364,0.429906542,0.478632479,0.45426951,0.471169735,0.479048567,0.479492372,0.635590624,0.455357143
36,107,43,37,149,0.223958333,0.801075269,0.743055556,0.801075269,0.776041667,0.727891156,0.788359788,0.758125472,0.759369523,0.759548611,0.758376456,0.8828125,0.761904762
37,143,27,17,149,0.153409091,0.897590361,0.89375,0.897590361,0.846590909,0.866666667,0.871345029,0.869005848,0.869850921,0.870170455,0.869776935,0.911097301,0.869047619
38,53,34,58,191,0.151111111,0.767068273,0.477477477,0.767068273,0.848888889,0.535353535,0.805907173,0.670630354,0.636651651,0.663183183,0.67565751,0.818818819,0.726190476
39,61,29,71,175,0.142156863,0.711382114,0.462121212,0.711382114,0.857843137,0.54954955,0.777777778,0.663663664,0.629624897,0.659982175,0.67728106,0.775029709,0.702380952
40,100,96,14,126,0.432432432,0.9,0.877192982,0.9,0.567567568,0.64516129,0.696132597,0.670646944,0.705596405,0.722380275,0.713741158,0.86913229,0.672619048
41,53,17,89,177,0.087628866,0.665413534,0.373239437,0.665413534,0.912371134,0.5,0.769565217,0.634782609,0.583551958,0.642805285,0.67704174,0.775664295,0.68452381
42,65,77,60,134,0.36492891,0.690721649,0.52,0.690721649,0.63507109,0.486891386,0.661728395,0.57430989,0.574662481,0.577535545,0.575884805,0.663203791,0.592261905
43,107,75,30,124,0.376884422,0.805194805,0.781021898,0.805194805,0.623115578,0.670846395,0.702549575,0.686697985,0.69761516,0.702068738,0.699311092,0.750907824,0.6875
44,77,63,68,128,0.329842932,0.653061224,0.531034483,0.653061224,0.670157068,0.540350877,0.661498708,0.600924793,0.596553863,0.600595775,0.601063194,0.690828669,0.610119048
45,89,36,80,131,0.215568862,0.620853081,0.526627219,0.620853081,0.784431138,0.605442177,0.693121693,0.649281935,0.642730728,0.655529178,0.660977859,0.850334833,0.654761905
46,141,36,33,126,0.222222222,0.79245283,0.810344828,0.79245283,0.777777778,0.803418803,0.785046729,0.794232766,0.793894325,0.794061303,0.794296401,0.875372499,0.794642857
47,129,73,3,131,0.357843137,0.97761194,0.977272727,0.97761194,0.642156863,0.77245509,0.775147929,0.773801509,0.792188354,0.809714795,0.808913848,0.92975713,0.773809524
48,139,144,1,52,0.734693878,0.981132075,0.992857143,0.981132075,0.265306122,0.657210402,0.417670683,0.537440542,0.51323589,0.629081633,0.682615355,0.808637026,0.568452381
49,95,35,20,186,0.158371041,0.902912621,0.826086957,0.902912621,0.841628959,0.775510204,0.871194379,0.823352292,0.833821747,0.833857958,0.825349442,0.863741885,0.836309524
50,12,0,161,163,0,0.50308642,0.069364162,0.50308642,1,0.12972973,0.669404517,0.399567124,0.263370769,0.534682081,0.643112645,0.70722366,0.520833333
51,87,111,48,90,0.552238806,0.652173913,0.644444444,0.652173913,0.447761194,0.522522523,0.530973451,0.526747987,0.537175217,0.546102819,0.545943373,0.73467846,0.526785714
52,57,38,71,170,0.182692308,0.705394191,0.4453125,0.705394191,0.817307692,0.511210762,0.757238307,0.634224535,0.603288763,0.631310096,0.642003596,0.651254507,0.675595238
53,112,83,5,136,0.378995434,0.964539007,0.957264957,0.964539007,0.621004566,0.717948718,0.755555556,0.736752137,0.771016154,0.789134762,0.779291876,0.884986145,0.738095238
54,70,128,18,120,0.516129032,0.869565217,0.795454545,0.869565217,0.483870968,0.48951049,0.621761658,0.555636074,0.620400968,0.639662757,0.625606521,0.830393145,0.56547619
55,76,35,24,201,0.148305085,0.893333333,0.76,0.893333333,0.851694915,0.720379147,0.872017354,0.79619825,0.80454219,0.805847458,0.797428233,0.934978814,0.824404762
56,80,72,20,164,0.305084746,0.891304348,0.8,0.891304348,0.694915254,0.634920635,0.780952381,0.707936508,0.745608613,0.747457627,0.728133848,0.799555085,0.726190476
57,10,0,111,215,0,0.659509202,0.082644628,0.659509202,1,0.152671756,0.794824399,0.473748077,0.287479787,0.541322314,0.685538458,0.834749183,0.669642857
58,108,88,29,111,0.442211055,0.792857143,0.788321168,0.792857143,0.557788945,0.648648649,0.654867257,0.651757953,0.663111478,0.673055056,0.672496916,0.853207644,0.651785714
59,128,109,0,99,0.524038462,1,1,1,0.475961538,0.701369863,0.64495114,0.673160502,0.689899658,0.737980769,0.754011482,0.913010817,0.675595238
60,66,37,24,209,0.150406504,0.896995708,0.733333333,0.896995708,0.849593496,0.683937824,0.872651357,0.77829459,0.789325807,0.791463415,0.780174809,0.883062331,0.818452381
61,69,42,49,176,0.19266055,0.782222222,0.584745763,0.782222222,0.80733945,0.602620087,0.794582393,0.69860124,0.687086837,0.696042606,0.698982264,0.87948997,0.729166667
62,67,14,75,180,0.072164948,0.705882353,0.471830986,0.705882353,0.927835052,0.600896861,0.801781737,0.701339299,0.661650457,0.699833019,0.733177221,0.889792362,0.735119048
63,122,63,32,119,0.346153846,0.78807947,0.792207792,0.78807947,0.653846154,0.719764012,0.714714715,0.717239363,0.719709676,0.723026973,0.723398219,0.835824889,0.717261905
64,121,17,34,164,0.093922652,0.828282828,0.780645161,0.828282828,0.906077348,0.825938567,0.865435356,0.845686961,0.841026098,0.843361255,0.847954233,0.906130814,0.848214286
65,151,100,2,83,0.546448087,0.976470588,0.986928105,0.976470588,0.453551913,0.747524752,0.619402985,0.683463869,0.669046433,0.720240009,0.754636058,0.820618594,0.696428571
