Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
33,38,10,77,211,0.045248869,0.732638889,0.330434783,0.732638889,0.954751131,0.466257669,0.829076621,0.647667145,0.561678718,0.642592957,0.702372867,0.5,0.741071429
34,9,6,116,205,0.028436019,0.638629283,0.072,0.638629283,0.971563981,0.128571429,0.770676692,0.44962406,0.264485551,0.521781991,0.570548316,0.5,0.636904762
35,49,44,73,170,0.205607477,0.699588477,0.401639344,0.699588477,0.794392523,0.455813953,0.743982495,0.599898224,0.564853337,0.598015934,0.605625516,0.5,0.651785714
36,44,28,100,164,0.145833333,0.621212121,0.305555556,0.621212121,0.854166667,0.407407407,0.719298246,0.563352827,0.51087706,0.579861111,0.598011364,0.5,0.619047619
37,85,40,75,136,0.227272727,0.644549763,0.53125,0.644549763,0.772727273,0.596491228,0.702842377,0.649666803,0.640711607,0.651988636,0.657131759,0.5,0.657738095
38,50,19,61,206,0.084444444,0.771535581,0.45045045,0.771535581,0.915555556,0.555555556,0.837398374,0.696476965,0.642193438,0.683003003,0.715544817,0.5,0.761904762
39,48,33,84,171,0.161764706,0.670588235,0.363636364,0.670588235,0.838235294,0.450704225,0.745098039,0.597901132,0.552098573,0.600935829,0.616263121,0.5,0.651785714
40,71,52,43,170,0.234234234,0.798122066,0.622807018,0.798122066,0.765765766,0.599156118,0.781609195,0.690382657,0.690597055,0.694286392,0.690982655,0.5,0.717261905
41,21,7,121,187,0.036082474,0.607142857,0.147887324,0.607142857,0.963917526,0.247058824,0.74501992,0.496039372,0.37755951,0.555902425,0.617236927,0.5,0.619047619
42,37,45,88,166,0.213270142,0.653543307,0.296,0.653543307,0.786729858,0.357487923,0.713978495,0.535733209,0.482568169,0.541364929,0.546873169,0.5,0.604166667
43,74,47,63,152,0.236180905,0.706976744,0.540145985,0.706976744,0.763819095,0.573643411,0.734299517,0.653971464,0.642319094,0.65198254,0.655628018,0.5,0.672619048
44,9,1,136,190,0.005235602,0.582822086,0.062068966,0.582822086,0.994764398,0.116129032,0.735009671,0.425569352,0.248483394,0.528416682,0.634913862,0.5,0.592261905
45,68,66,101,101,0.395209581,0.5,0.402366864,0.5,0.604790419,0.448844884,0.547425474,0.498135179,0.493302771,0.503578642,0.503654992,0.5,0.50297619
46,96,18,78,144,0.111111111,0.648648649,0.551724138,0.648648649,0.888888889,0.666666667,0.75,0.708333333,0.700300975,0.720306513,0.732841735,0.5,0.714285714
47,86,35,46,169,0.171568627,0.786046512,0.651515152,0.786046512,0.828431373,0.679841897,0.806682578,0.743262237,0.734666993,0.739973262,0.744184209,0.5,0.758928571
48,104,97,36,99,0.494897959,0.733333333,0.742857143,0.733333333,0.505102041,0.609970674,0.598187311,0.604078993,0.612550944,0.623979592,0.624676363,0.5,0.604166667
49,46,7,69,214,0.031674208,0.756183746,0.4,0.756183746,0.968325792,0.547619048,0.849206349,0.698412698,0.622358672,0.684162896,0.748108516,0.5,0.773809524
50,24,21,149,142,0.128834356,0.487972509,0.138728324,0.487972509,0.871165644,0.220183486,0.625550661,0.422867074,0.34764256,0.504946984,0.507799952,0.5,0.494047619
51,102,117,33,84,0.582089552,0.717948718,0.755555556,0.717948718,0.417910448,0.576271186,0.528301887,0.552286537,0.561920422,0.586733002,0.589292036,0.5,0.553571429
52,59,22,69,186,0.105769231,0.729411765,0.4609375,0.729411765,0.894230769,0.564593301,0.803455724,0.684024512,0.642015962,0.677584135,0.703243774,0.5,0.729166667
53,60,24,57,195,0.109589041,0.773809524,0.512820513,0.773809524,0.890410959,0.597014925,0.828025478,0.712520202,0.675737378,0.701615736,0.722831677,0.5,0.758928571
54,49,4,39,244,0.016129032,0.862190813,0.556818182,0.862190813,0.983870968,0.695035461,0.919020716,0.807028088,0.740160282,0.770344575,0.831852066,0.5,0.87202381
55,80,15,20,221,0.063559322,0.917012448,0.8,0.917012448,0.936440678,0.820512821,0.926624738,0.873568779,0.865535986,0.868220339,0.873889597,0.5,0.895833333
56,79,26,21,210,0.110169492,0.909090909,0.79,0.909090909,0.889830508,0.770731707,0.899357602,0.835044655,0.838430738,0.839915254,0.835325592,0.5,0.860119048
57,2,0,119,215,0,0.643712575,0.016528926,0.643712575,1,0.032520325,0.783242259,0.407881292,0.128564869,0.508264463,0.665060375,0.5,0.645833333
58,94,70,43,129,0.351758794,0.75,0.686131387,0.75,0.648241206,0.624584718,0.69541779,0.660001254,0.666917265,0.667186296,0.664385831,0.5,0.663690476
59,118,70,10,138,0.336538462,0.932432432,0.921875,0.932432432,0.663461538,0.746835443,0.775280899,0.761058171,0.782066881,0.792668269,0.786357136,0.5,0.761904762
60,31,2,59,244,0.008130081,0.805280528,0.344444444,0.805280528,0.991869919,0.504065041,0.888888889,0.696476965,0.584503279,0.668157182,0.770247208,0.5,0.818452381
61,71,11,47,207,0.050458716,0.81496063,0.601694915,0.81496063,0.949541284,0.71,0.877118644,0.793559322,0.755866498,0.7756181,0.808012622,0.5,0.827380952
62,40,9,102,185,0.046391753,0.644599303,0.281690141,0.644599303,0.953608247,0.418848168,0.769230769,0.594039468,0.518287605,0.617649194,0.674056056,0.5,0.669642857
63,108,49,46,133,0.269230769,0.74301676,0.701298701,0.74301676,0.730769231,0.694533762,0.736842105,0.715687934,0.715882331,0.716033966,0.715745695,0.5,0.717261905
64,116,5,39,176,0.027624309,0.818604651,0.748387097,0.818604651,0.972375691,0.84057971,0.888888889,0.8647343,0.853061205,0.860381394,0.874511281,0.5,0.869047619
65,153,64,0,119,0.349726776,1,1,1,0.650273224,0.827027027,0.78807947,0.807553249,0.806395203,0.825136612,0.838835587,0.5,0.80952381
66,130,30,55,121,0.198675497,0.6875,0.702702703,0.6875,0.801324503,0.753623188,0.740061162,0.746842175,0.750395159,0.752013603,0.751006802,0.5,0.74702381
67,102,2,109,123,0.016,0.530172414,0.483412322,0.530172414,0.984,0.647619048,0.68907563,0.668347339,0.689693936,0.733706161,0.744588492,0.5,0.669642857
68,172,50,10,104,0.324675325,0.912280702,0.945054945,0.912280702,0.675324675,0.851485149,0.776119403,0.813802276,0.798886052,0.81018981,0.826858774,0.5,0.821428571
69,165,43,5,123,0.259036145,0.9609375,0.970588235,0.9609375,0.740963855,0.873015873,0.836734694,0.854875283,0.848039386,0.855776045,0.866439705,0.5,0.857142857
70,102,12,96,126,0.086956522,0.567567568,0.515151515,0.567567568,0.913043478,0.653846154,0.7,0.676923077,0.685824855,0.714097497,0.722624851,0.5,0.678571429
71,177,38,6,115,0.248366013,0.950413223,0.967213115,0.950413223,0.751633987,0.889447236,0.839416058,0.864431647,0.852637232,0.859423551,0.873129035,0.5,0.869047619
72,147,42,23,124,0.253012048,0.843537415,0.864705882,0.843537415,0.746987952,0.818941504,0.792332268,0.805636886,0.803694517,0.805846917,0.808252257,0.5,0.806547619
73,127,1,32,176,0.005649718,0.846153846,0.798742138,0.846153846,0.994350282,0.885017422,0.914285714,0.899651568,0.891195529,0.89654621,0.907858442,0.5,0.901785714
74,102,14,39,181,0.071794872,0.822727273,0.723404255,0.822727273,0.928205128,0.793774319,0.872289157,0.833031738,0.819431229,0.825804692,0.83841175,0.5,0.842261905
75,102,11,72,151,0.067901235,0.677130045,0.586206897,0.677130045,0.932098765,0.710801394,0.784415584,0.747608489,0.739190587,0.759152831,0.774522644,0.5,0.75297619
76,129,53,31,123,0.301136364,0.798701299,0.80625,0.798701299,0.698863636,0.754385965,0.745454545,0.749920255,0.750638932,0.752556818,0.753151536,0.5,0.75
77,52,0,73,211,0,0.742957746,0.416,0.742957746,1,0.587570621,0.852525253,0.720047937,0.64498062,0.708,0.789739437,0.5,0.782738095
78,93,5,45,193,0.025252525,0.81092437,0.673913043,0.81092437,0.974747475,0.788135593,0.885321101,0.836728347,0.810490615,0.824330259,0.85214112,0.5,0.851190476
79,32,0,75,229,0,0.753289474,0.299065421,0.753289474,1,0.460431655,0.859287054,0.659859355,0.546868742,0.64953271,0.763088724,0.5,0.776785714
80,111,31,15,179,0.147619048,0.922680412,0.880952381,0.922680412,0.852380952,0.828358209,0.886138614,0.857248411,0.866548919,0.866666667,0.859425972,0.5,0.863095238
81,75,3,73,185,0.015957447,0.717054264,0.506756757,0.717054264,0.984042553,0.663716814,0.829596413,0.746656613,0.706165854,0.745399655,0.792348009,0.5,0.773809524
82,139,43,6,148,0.22513089,0.961038961,0.95862069,0.961038961,0.77486911,0.850152905,0.857971014,0.85406196,0.861861683,0.8667449,0.864566256,0.5,0.854166667
83,150,10,24,152,0.061728395,0.863636364,0.862068966,0.863636364,0.938271605,0.898203593,0.899408284,0.898805938,0.89936357,0.900170285,0.900369234,0.5,0.898809524
