Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
34,82,68,43,143,0.322274882,0.768817204,0.656,0.768817204,0.677725118,0.596363636,0.720403023,0.65838333,0.666774083,0.666862559,0.662302247,0.5,0.669642857
35,122,209,0,5,0.976635514,1,1,1,0.023364486,0.538631347,0.0456621,0.292146724,0.15285446,0.511682243,0.597986137,0.5,0.37797619
36,122,145,22,47,0.755208333,0.68115942,0.847222222,0.68115942,0.244791667,0.593673966,0.360153257,0.476913611,0.45540415,0.546006944,0.557525537,0.5,0.50297619
37,61,50,99,126,0.284090909,0.56,0.38125,0.56,0.715909091,0.450184502,0.628428928,0.539306715,0.522436925,0.548579545,0.55167716,0.5,0.556547619
38,65,109,46,116,0.484444444,0.716049383,0.585585586,0.716049383,0.515555556,0.456140351,0.599483204,0.527811778,0.549456005,0.550570571,0.547688436,0.5,0.538690476
39,5,72,127,132,0.352941176,0.50965251,0.037878788,0.50965251,0.647058824,0.04784689,0.570194384,0.309020637,0.156556073,0.342468806,0.314881296,0.5,0.407738095
40,102,152,12,70,0.684684685,0.853658537,0.894736842,0.853658537,0.315315315,0.554347826,0.460526316,0.507437071,0.531153678,0.605026079,0.616321374,0.5,0.511904762
41,108,106,34,88,0.546391753,0.721311475,0.76056338,0.721311475,0.453608247,0.606741573,0.556962025,0.581851799,0.587365152,0.607085814,0.610039,0.5,0.583333333
42,45,48,80,163,0.227488152,0.670781893,0.36,0.670781893,0.772511848,0.412844037,0.718061674,0.565452855,0.527355919,0.566255924,0.571791177,0.5,0.619047619
43,108,151,29,48,0.75879397,0.623376623,0.788321168,0.623376623,0.24120603,0.545454545,0.347826087,0.446640316,0.436059422,0.514763599,0.51747306,0.5,0.464285714
44,44,77,101,114,0.403141361,0.530232558,0.303448276,0.530232558,0.596858639,0.330827068,0.561576355,0.446201711,0.425576932,0.450153457,0.448543959,0.5,0.470238095
45,143,134,26,33,0.80239521,0.559322034,0.846153846,0.559322034,0.19760479,0.641255605,0.292035398,0.466645502,0.408905922,0.521879318,0.529831539,0.5,0.523809524
46,49,16,125,146,0.098765432,0.538745387,0.281609195,0.538745387,0.901234568,0.410041841,0.674364896,0.542203369,0.503781641,0.591421882,0.618858826,0.5,0.580357143
47,100,117,32,87,0.573529412,0.731092437,0.757575758,0.731092437,0.426470588,0.573065903,0.53869969,0.555882796,0.568404591,0.592023173,0.593992069,0.5,0.556547619
48,83,108,57,88,0.551020408,0.606896552,0.592857143,0.606896552,0.448979592,0.501510574,0.516129032,0.508819803,0.515927086,0.520918367,0.520822065,0.5,0.508928571
49,34,76,81,145,0.343891403,0.64159292,0.295652174,0.64159292,0.656108597,0.302222222,0.648769575,0.475495899,0.440431531,0.475880386,0.47561115,0.5,0.532738095
50,10,4,163,159,0.024539877,0.49378882,0.057803468,0.49378882,0.975460123,0.106951872,0.655670103,0.381310987,0.237455213,0.516631795,0.560334531,0.5,0.50297619
51,35,61,100,140,0.303482587,0.583333333,0.259259259,0.583333333,0.696517413,0.303030303,0.634920635,0.468975469,0.424945395,0.477888336,0.475923335,0.5,0.520833333
52,100,143,28,65,0.6875,0.698924731,0.78125,0.698924731,0.3125,0.539083558,0.431893688,0.485488623,0.494105884,0.546875,0.551049341,0.5,0.491071429
53,116,158,1,61,0.721461187,0.983870968,0.991452991,0.983870968,0.278538813,0.593350384,0.434163701,0.513757042,0.525507506,0.634995902,0.669305109,0.5,0.526785714
54,58,65,30,183,0.262096774,0.85915493,0.659090909,0.85915493,0.737903226,0.549763033,0.793926247,0.67184464,0.69738462,0.698497067,0.681923445,0.5,0.717261905
55,49,6,51,230,0.025423729,0.818505338,0.49,0.818505338,0.974576271,0.632258065,0.889748549,0.761003307,0.691044407,0.732288136,0.793497675,0.5,0.830357143
56,82,37,18,199,0.156779661,0.917050691,0.82,0.917050691,0.843220339,0.748858447,0.878587196,0.813722822,0.83152912,0.831610169,0.817336665,0.5,0.836309524
57,60,56,61,159,0.260465116,0.722727273,0.495867769,0.722727273,0.739534884,0.506329114,0.731034483,0.618681798,0.6055671,0.617701326,0.618842826,0.5,0.651785714
58,84,131,53,68,0.658291457,0.561983471,0.613138686,0.561983471,0.341708543,0.477272727,0.425,0.451136364,0.457727787,0.477423614,0.476882094,0.5,0.452380952
59,89,20,39,188,0.096153846,0.828193833,0.6953125,0.828193833,0.903846154,0.751054852,0.864367816,0.807711334,0.792751871,0.799579327,0.810966562,0.5,0.824404762
60,11,1,79,245,0.004065041,0.75617284,0.122222222,0.75617284,0.995934959,0.215686275,0.859649123,0.537667699,0.348891651,0.559078591,0.697749172,0.5,0.761904762
61,80,127,38,91,0.582568807,0.705426357,0.677966102,0.705426357,0.417431193,0.492307692,0.524495677,0.508401685,0.531981389,0.547698647,0.54682427,0.5,0.508928571
62,90,16,52,178,0.082474227,0.773913043,0.633802817,0.773913043,0.917525773,0.725806452,0.839622642,0.782714547,0.762581418,0.775664295,0.793574559,0.5,0.797619048
63,128,51,26,131,0.28021978,0.834394904,0.831168831,0.834394904,0.71978022,0.768768769,0.772861357,0.770815063,0.773471967,0.775474525,0.775106939,0.5,0.770833333
64,75,107,80,74,0.591160221,0.480519481,0.483870968,0.480519481,0.408839779,0.445103858,0.441791045,0.443447451,0.444776011,0.446355373,0.446329535,0.5,0.443452381
65,148,82,5,101,0.448087432,0.952830189,0.967320261,0.952830189,0.551912568,0.772845953,0.698961938,0.735903945,0.730668331,0.759616415,0.77888532,0.5,0.741071429
66,161,75,24,76,0.496688742,0.76,0.87027027,0.76,0.503311258,0.764845606,0.605577689,0.685211647,0.661828395,0.686790764,0.70394623,0.5,0.705357143
67,41,0,170,125,0,0.423728814,0.194312796,0.423728814,1,0.325396825,0.595238095,0.46031746,0.440809252,0.597156398,0.654510402,0.5,0.494047619
68,178,82,4,72,0.532467532,0.947368421,0.978021978,0.947368421,0.467532468,0.805429864,0.626086957,0.71575841,0.67620783,0.722777223,0.769384563,0.5,0.744047619
69,160,72,10,94,0.43373494,0.903846154,0.941176471,0.903846154,0.56626506,0.7960199,0.696296296,0.746158098,0.730037911,0.753720765,0.775235714,0.5,0.755952381
70,160,61,38,77,0.442028986,0.669565217,0.808080808,0.669565217,0.557971014,0.76372315,0.608695652,0.686209401,0.671480207,0.683025911,0.689899735,0.5,0.705357143
71,101,73,82,80,0.477124183,0.49382716,0.551912568,0.49382716,0.522875817,0.565826331,0.507936508,0.536881419,0.537198041,0.537394193,0.537268829,0.5,0.538690476
72,94,3,76,163,0.018072289,0.682008368,0.552941176,0.682008368,0.981927711,0.70411985,0.804938272,0.754529061,0.736850231,0.767434444,0.796487355,0.5,0.764880952
73,129,0,30,177,0,0.855072464,0.811320755,0.855072464,1,0.895833333,0.921875,0.908854167,0.900733454,0.905660377,0.916598305,0.5,0.910714286
74,66,104,75,91,0.533333333,0.548192771,0.468085106,0.548192771,0.466666667,0.424437299,0.504155125,0.464296212,0.467375348,0.467375887,0.46779496,0.5,0.467261905
75,163,59,11,103,0.364197531,0.903508772,0.936781609,0.903508772,0.635802469,0.823232323,0.746376812,0.784804567,0.771756477,0.786292039,0.802581771,0.5,0.791666667
76,142,75,18,101,0.426136364,0.848739496,0.8875,0.848739496,0.573863636,0.75331565,0.684745763,0.719030706,0.713655363,0.730681818,0.741120253,0.5,0.723214286
77,92,17,33,194,0.08056872,0.854625551,0.736,0.854625551,0.91943128,0.786324786,0.885844749,0.836084768,0.822618637,0.82771564,0.838523382,0.5,0.851190476
78,61,50,77,148,0.252525253,0.657777778,0.442028986,0.657777778,0.747474747,0.489959839,0.699763593,0.594861716,0.574809103,0.594751866,0.599207765,0.5,0.62202381
79,44,43,63,186,0.187772926,0.746987952,0.411214953,0.746987952,0.812227074,0.453608247,0.778242678,0.615925463,0.57792726,0.611721014,0.619044276,0.5,0.68452381
80,108,117,18,93,0.557142857,0.837837838,0.857142857,0.837837838,0.442857143,0.615384615,0.579439252,0.597411934,0.616110247,0.65,0.654459459,0.5,0.598214286
81,115,108,33,80,0.574468085,0.707964602,0.777027027,0.707964602,0.425531915,0.619946092,0.531561462,0.575753777,0.575021564,0.601279471,0.606554653,0.5,0.580357143
82,132,62,13,129,0.32460733,0.908450704,0.910344828,0.908450704,0.67539267,0.778761062,0.774774775,0.776767918,0.784117481,0.792868749,0.793650143,0.5,0.776785714
83,148,102,26,60,0.62962963,0.697674419,0.850574713,0.697674419,0.37037037,0.698113208,0.483870968,0.590992088,0.561273259,0.610472542,0.627654875,0.5,0.619047619
