Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
32,16,21,94,205,0.092920354,0.685618729,0.145454545,0.685618729,0.907079646,0.217687075,0.780952381,0.499319728,0.363233888,0.526267096,0.542646338,0.553016895,0.657738095
33,17,3,98,218,0.013574661,0.689873418,0.147826087,0.689873418,0.986425339,0.251851852,0.811918063,0.531884958,0.381863062,0.567125713,0.668531211,0.680306905,0.699404762
34,36,0,89,211,0,0.703333333,0.288,0.703333333,1,0.447204969,0.825831703,0.636518336,0.536656315,0.644,0.747833333,0.804549763,0.735119048
35,37,7,85,207,0.03271028,0.70890411,0.303278689,0.70890411,0.96728972,0.445783133,0.818181818,0.631982475,0.541625662,0.635284204,0.705095402,0.813582044,0.726190476
36,13,1,131,191,0.005208333,0.593167702,0.090277778,0.593167702,0.994791667,0.164556962,0.743190661,0.453873812,0.29967913,0.542534722,0.651702144,0.776439525,0.607142857
37,73,9,87,167,0.051136364,0.657480315,0.45625,0.657480315,0.948863636,0.603305785,0.776744186,0.690024986,0.65796583,0.702556818,0.738209463,0.781214489,0.714285714
38,28,10,83,215,0.044444444,0.72147651,0.252252252,0.72147651,0.955555556,0.375838926,0.822179732,0.599009329,0.490959307,0.603903904,0.666531606,0.718878879,0.723214286
39,29,14,103,190,0.068627451,0.648464164,0.21969697,0.648464164,0.931372549,0.331428571,0.764587525,0.548008048,0.45234912,0.575534759,0.618488072,0.667186572,0.651785714
40,87,20,27,202,0.09009009,0.88209607,0.763157895,0.88209607,0.90990991,0.787330317,0.89578714,0.841558728,0.833309625,0.836533902,0.842061997,0.902481429,0.860119048
41,42,15,100,179,0.077319588,0.641577061,0.295774648,0.641577061,0.922680412,0.422110553,0.756871036,0.589490794,0.522403555,0.60922753,0.649218557,0.652352258,0.657738095
42,11,34,114,177,0.161137441,0.608247423,0.088,0.608247423,0.838862559,0.129411765,0.705179283,0.417295524,0.271698188,0.46343128,0.444888607,0.529819905,0.55952381
43,34,33,103,166,0.165829146,0.617100372,0.248175182,0.617100372,0.834170854,0.333333333,0.709401709,0.521367521,0.454995059,0.541173018,0.551727274,0.577706048,0.595238095
44,23,15,122,176,0.078534031,0.590604027,0.15862069,0.590604027,0.921465969,0.25136612,0.719836401,0.485601261,0.382313441,0.540043329,0.568988461,0.709875429,0.592261905
45,28,9,141,158,0.053892216,0.528428094,0.165680473,0.528428094,0.946107784,0.27184466,0.678111588,0.474978124,0.39591866,0.555894129,0.599243277,0.71916522,0.553571429
46,23,2,151,160,0.012345679,0.514469453,0.132183908,0.514469453,0.987654321,0.231155779,0.67653277,0.453844274,0.361319814,0.559919115,0.638576921,0.749645239,0.544642857
47,53,6,79,198,0.029411765,0.714801444,0.401515152,0.714801444,0.970588235,0.554973822,0.823284823,0.689129323,0.624264273,0.686051693,0.746302479,0.829545455,0.74702381
48,58,20,82,176,0.102040816,0.682170543,0.414285714,0.682170543,0.897959184,0.532110092,0.775330396,0.653720244,0.609927587,0.656122449,0.684501296,0.804846939,0.696428571
49,41,16,74,205,0.07239819,0.734767025,0.356521739,0.734767025,0.92760181,0.476744186,0.82,0.648372093,0.575074091,0.642061775,0.684547205,0.816722408,0.732142857
50,5,0,168,163,0,0.49244713,0.028901734,0.49244713,1,0.056179775,0.659919028,0.358049402,0.1700051,0.514450867,0.630337216,0.647044221,0.5
51,17,0,118,201,0,0.630094044,0.125925926,0.630094044,1,0.223684211,0.773076923,0.498380567,0.354860432,0.562962963,0.689004992,0.724156993,0.648809524
52,37,14,91,194,0.067307692,0.680701754,0.2890625,0.680701754,0.932692308,0.413407821,0.787018256,0.600213038,0.519236334,0.610877404,0.65698669,0.760103666,0.6875
53,42,22,75,197,0.100456621,0.724264706,0.358974359,0.724264706,0.899543379,0.464088398,0.802443992,0.633266195,0.568254351,0.629258869,0.659758111,0.635834992,0.711309524
54,60,53,28,195,0.213709677,0.874439462,0.681818182,0.874439462,0.786290323,0.597014925,0.828025478,0.712520202,0.732193307,0.734054252,0.718380354,0.808925953,0.758928571
