Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
33,32,1,83,220,0.004524887,0.726072607,0.27826087,0.726072607,0.995475113,0.432432432,0.839694656,0.636063544,0.526309577,0.636867991,0.74237639,0.5,0.75
34,13,0,112,211,0,0.653250774,0.104,0.653250774,1,0.188405797,0.790262172,0.489333985,0.32249031,0.552,0.689312693,0.5,0.666666667
35,28,4,94,210,0.018691589,0.690789474,0.229508197,0.690789474,0.981308411,0.363636364,0.810810811,0.587223587,0.474571727,0.605408304,0.69415152,0.5,0.708333333
36,39,0,105,192,0,0.646464646,0.270833333,0.646464646,1,0.426229508,0.785276074,0.605752791,0.5204165,0.635416667,0.729324495,0.5,0.6875
37,70,24,90,152,0.136363636,0.628099174,0.4375,0.628099174,0.863636364,0.551181102,0.727272727,0.639226915,0.614687652,0.650568182,0.668479097,0.5,0.660714286
38,40,6,71,219,0.026666667,0.755172414,0.36036036,0.755172414,0.973333333,0.50955414,0.850485437,0.680019789,0.592242139,0.666846847,0.739607831,0.5,0.770833333
39,16,8,116,196,0.039215686,0.628205128,0.121212121,0.628205128,0.960784314,0.205128205,0.759689922,0.482409064,0.341260465,0.540998217,0.594217057,0.5,0.630952381
40,58,30,56,192,0.135135135,0.774193548,0.50877193,0.774193548,0.864864865,0.574257426,0.817021277,0.695639351,0.663339254,0.686818397,0.701730313,0.5,0.744047619
41,45,14,97,180,0.072164948,0.649819495,0.316901408,0.649819495,0.927835052,0.447761194,0.76433121,0.606046202,0.542247392,0.62236823,0.664316955,0.5,0.669642857
42,14,1,111,210,0.004739336,0.654205607,0.112,0.654205607,0.995260664,0.2,0.789473684,0.494736842,0.333870026,0.553630332,0.673699901,0.5,0.666666667
43,42,26,95,173,0.130653266,0.645522388,0.306569343,0.645522388,0.869346734,0.409756098,0.740899358,0.575327728,0.516250963,0.587958038,0.609771381,0.5,0.639880952
44,45,12,100,179,0.062827225,0.641577061,0.310344828,0.641577061,0.937172775,0.445544554,0.761702128,0.603623341,0.53930207,0.623758801,0.669642087,0.5,0.666666667
45,45,7,124,160,0.041916168,0.563380282,0.266272189,0.563380282,0.958083832,0.407239819,0.709534368,0.558387094,0.50508522,0.612178011,0.66328023,0.5,0.610119048
46,14,0,160,162,0,0.50310559,0.08045977,0.50310559,1,0.14893617,0.669421488,0.409178829,0.283654314,0.540229885,0.64589134,0.5,0.523809524
47,45,0,87,204,0,0.701030928,0.340909091,0.701030928,1,0.508474576,0.824242424,0.6663585,0.583874208,0.670454545,0.760485005,0.5,0.741071429
48,90,63,50,133,0.321428571,0.726775956,0.642857143,0.726775956,0.678571429,0.614334471,0.701846966,0.658090718,0.660472929,0.660714286,0.659109955,0.5,0.663690476
49,63,33,52,188,0.149321267,0.783333333,0.547826087,0.783333333,0.850678733,0.597156398,0.815618221,0.70638731,0.682659506,0.69925241,0.709522038,0.5,0.74702381
50,2,0,171,163,0,0.488023952,0.011560694,0.488023952,1,0.022857143,0.655935614,0.339396378,0.107520666,0.505780347,0.624896161,0.5,0.491071429
51,27,9,108,192,0.044776119,0.64,0.2,0.64,0.955223881,0.315789474,0.766467066,0.54112827,0.437086692,0.57761194,0.63630597,0.5,0.651785714
52,33,2,95,206,0.009615385,0.684385382,0.2578125,0.684385382,0.990384615,0.404907975,0.809430255,0.607169115,0.505305387,0.624098558,0.71885991,0.5,0.711309524
53,89,24,28,195,0.109589041,0.874439462,0.760683761,0.874439462,0.890410959,0.773913043,0.882352941,0.828132992,0.822995235,0.82554736,0.8282862,0.5,0.845238095
54,81,63,7,185,0.254032258,0.963541667,0.920454545,0.963541667,0.745967742,0.698275862,0.840909091,0.769592476,0.828631039,0.833211144,0.798115989,0.5,0.791666667
55,83,20,17,216,0.084745763,0.927038627,0.83,0.927038627,0.915254237,0.81773399,0.921108742,0.869421366,0.871585347,0.872627119,0.869529527,0.5,0.889880952
56,85,53,15,183,0.224576271,0.924242424,0.85,0.924242424,0.775423729,0.714285714,0.843317972,0.778801843,0.811856003,0.812711864,0.791402046,0.5,0.797619048
57,8,0,113,215,0,0.655487805,0.066115702,0.655487805,1,0.124031008,0.791896869,0.457963938,0.257129739,0.533057851,0.680400877,0.5,0.663690476
58,33,0,104,199,0,0.656765677,0.240875912,0.656765677,1,0.388235294,0.792828685,0.59053199,0.490791109,0.620437956,0.724410397,0.5,0.69047619
59,115,52,13,156,0.25,0.923076923,0.8984375,0.923076923,0.75,0.779661017,0.827586207,0.803623612,0.820870346,0.82421875,0.815034294,0.5,0.806547619
60,77,60,13,186,0.243902439,0.934673367,0.855555556,0.934673367,0.756097561,0.678414097,0.835955056,0.757184577,0.804290662,0.805826558,0.77709257,0.5,0.782738095
61,105,55,13,163,0.252293578,0.926136364,0.889830508,0.926136364,0.747706422,0.755395683,0.827411168,0.791403425,0.81567885,0.818768465,0.804980824,0.5,0.797619048
62,91,19,51,175,0.097938144,0.774336283,0.64084507,0.774336283,0.902061856,0.722222222,0.833333333,0.777777778,0.760316969,0.771453463,0.786128984,0.5,0.791666667
63,128,28,26,154,0.153846154,0.855555556,0.831168831,0.855555556,0.846153846,0.825806452,0.850828729,0.83831759,0.838627869,0.838661339,0.838347763,0.5,0.839285714
64,106,22,49,159,0.121546961,0.764423077,0.683870968,0.764423077,0.878453039,0.749116608,0.81748072,0.783298664,0.775079692,0.781162003,0.788718021,0.5,0.788690476
65,136,77,17,106,0.420765027,0.861788618,0.888888889,0.861788618,0.579234973,0.743169399,0.692810458,0.717989928,0.717548278,0.734061931,0.742102533,0.5,0.720238095
66,141,36,44,115,0.238410596,0.72327044,0.762162162,0.72327044,0.761589404,0.779005525,0.741935484,0.760470504,0.761875729,0.761875783,0.760908044,0.5,0.761904762
67,161,3,50,122,0.024,0.709302326,0.763033175,0.709302326,0.976,0.858666667,0.821548822,0.840107744,0.86297183,0.869516588,0.857510705,0.5,0.842261905
68,144,22,38,132,0.142857143,0.776470588,0.791208791,0.776470588,0.857142857,0.827586207,0.814814815,0.821200511,0.82351622,0.824175824,0.823073029,0.5,0.821428571
69,148,30,22,136,0.180722892,0.860759494,0.870588235,0.860759494,0.819277108,0.850574713,0.839506173,0.845040443,0.844543079,0.844932672,0.845521378,0.5,0.845238095
70,132,1,66,137,0.007246377,0.674876847,0.666666667,0.674876847,0.992753623,0.797583082,0.803519062,0.800551072,0.813532881,0.829710145,0.831694585,0.5,0.800595238
71,149,12,34,141,0.078431373,0.805714286,0.81420765,0.805714286,0.921568627,0.86627907,0.859756098,0.863017584,0.866226429,0.867888139,0.8667391,0.5,0.863095238
72,132,29,38,137,0.174698795,0.782857143,0.776470588,0.782857143,0.825301205,0.797583082,0.803519062,0.800551072,0.800513655,0.800885897,0.801126178,0.5,0.800595238
73,113,0,46,177,0,0.793721973,0.710691824,0.793721973,1,0.830882353,0.885,0.857941176,0.843025399,0.855345912,0.876103449,0.5,0.863095238
74,95,10,46,185,0.051282051,0.800865801,0.673758865,0.800865801,0.948717949,0.772357724,0.868544601,0.820451162,0.799504302,0.811238407,0.83202613,0.5,0.833333333
75,134,18,40,144,0.111111111,0.782608696,0.770114943,0.782608696,0.888888889,0.82208589,0.832369942,0.827227916,0.827373323,0.829501916,0.830797869,0.5,0.827380952
76,133,39,27,137,0.221590909,0.835365854,0.83125,0.835365854,0.778409091,0.801204819,0.805882353,0.803543586,0.804395771,0.804829545,0.80457019,0.5,0.803571429
77,81,2,44,209,0.009478673,0.826086957,0.648,0.826086957,0.990521327,0.778846154,0.900862069,0.839854111,0.801160296,0.819260664,0.860127974,0.5,0.863095238
78,79,2,59,196,0.01010101,0.768627451,0.572463768,0.768627451,0.98989899,0.721461187,0.865342163,0.793401675,0.752782376,0.781181379,0.826574713,0.5,0.818452381
79,25,1,82,228,0.004366812,0.735483871,0.23364486,0.735483871,0.995633188,0.37593985,0.846011132,0.610975491,0.482311701,0.614639024,0.731575095,0.5,0.75297619
80,74,13,52,197,0.061904762,0.791164659,0.587301587,0.791164659,0.938095238,0.694835681,0.8583878,0.77661174,0.742256574,0.762698413,0.791784049,0.5,0.806547619
81,65,5,83,183,0.026595745,0.687969925,0.439189189,0.687969925,0.973404255,0.596330275,0.806167401,0.701248838,0.653841438,0.706296722,0.757283699,0.5,0.738095238
82,109,35,36,156,0.183246073,0.8125,0.751724138,0.8125,0.816753927,0.75432526,0.81462141,0.784473335,0.783564702,0.784239032,0.784480627,0.5,0.788690476
83,131,35,43,127,0.216049383,0.747058824,0.752873563,0.747058824,0.783950617,0.770588235,0.765060241,0.767824238,0.768254967,0.76841209,0.768259908,0.5,0.767857143
