day,hour,nsw_price,nsw_demand,vic_price,vic_demand,transfer,class
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
0.037668404822809,0.0289753695218236,0.137094689212685,0.0845493689612153,0.0368471003674215,0.0654058611386224,0.0498768273396764,0.0879142712416849
