day,hour,nsw_price,nsw_demand,vic_price,vic_demand,transfer,class
0.0187860259451867,0.0176895653165696,0.0694747805104948,0.00841680352898754,0.0130147039631615,0.0482817985325883,0.0378555750847182,0.0154354122493047
0.0288296845954417,0.0229051549709505,0.034425767809498,0.0490251427906666,0.0256832297329346,0.0532486885041832,0.0429358592352059,0.00327408119183913
0.0201883825238801,0.0259653308724722,0.0763599340723944,0.0137503150777865,0.0142601412768972,0.0591371985137227,0.0464427469317593,0.0488483797256117
0.149967950904512,0.186054682499973,0.792674816274848,0.0534469186142941,0.0398064127395706,0.285830436263059,0.158317507652742,0.0865174271085592
0.125046937041443,0.175322515999431,0.181769991233263,0.29872834580229,0.228164860484535,0.0619306619628208,0.0266328330835303,0.671767911995377
0.0345855015251632,0.201846913161373,0.0757273060180551,0.156698729027845,0.115798547525132,0.0637550922367473,0.129762734810389,0.23121137329233
0.091004750766158,0.138906981275957,0.224783911666401,0.0438613858036383,0.460539396721597,0.146922184207773,0.0570039029247561,0.114590193254962
0.774076014482181,0.0355087920885372,0.211465200242005,0.0713269870382465,0.646835767943143,0.0237282822699165,0.0128546598880483,0.300930159110396
0.420503700935279,0.0292289086285553,0.34797945154013,0.0490758053924258,3.13515535233887,0.375932821292685,0.202966398032762,0.00299333114143075
0.235818429336254,0.0642010166893194,0.133717501022785,0.1233771235181,0.861047713297762,0.384028108017783,0.228689568333947,0.442867044535379
0.289383758507861,0.0723495497628159,0.21972431696857,0.0239012962420654,0.124595702512517,0.00639948601977202,0.69994581615526,0.132732950911068
0.0276850052559203,0.0971718516655077,0.0463667508292826,0.0645285721216179,0.0586537454729592,0.0270441325594471,0.424195331357161,0.698404953286795
0.0244641508345203,0.0571289206632142,0.145914792017366,0.0504483923006266,0.0735016009348454,0.0183773521746049,0.206194789391081,0.0830065159073025
0.0565120613899999,0.0743496475590919,0.0675178814005797,0.0814093443831159,0.0918563159702667,0.010551119193755,0.138251854401753,0.179194666052425
0.0432465045976624,0.143685623458241,0.238257581090845,0.128842001311211,0.12053523648817,0.0258289789156265,0.0527785669313466,0.0960360124911177
0.0120566980943803,0.0751229995650228,0.177109290964291,0.0391471027860609,0.906836996868899,0.0236481615073158,0.288204940679549,0.238725166688603
0.112798201023127,0.0640419313063069,4.06535072904363,0.0661827828831959,1.84176919612581,0.041692716199007,0.343299577144023,0.279360669284173
0.14766365627532,0.345853615319734,0.0571481467693011,0.084557211152297,1.0710504033696,0.180376303246988,5.08024844279733,0.100602559273058
1.78856119757013,0.0894626795563513,0.0979957286340667,0.520237503109958,0.252076890561259,0.00414662538983709,0.361450052700412,0.379828888651241
0.0490055764905944,0.210900493498476,0.0815167834140199,0.0709095407944048,0.46387389549551,0.0522509708439749,0.0740725498647405,0.247462010843609
3.14598937081818,0.0549652170685499,0.244639684606924,0.101649650614759,0.0549725056549765,0.0874558524282952,0.203478680393354,0.310919269623633
0.196900770093017,0.163560173567454,0.0730949720118075,0.248610962441183,0.235207335565347,0.000582254835338941,0.144488936737394,0.330175394814601
0.208767852639669,0.0604655758866669,0.0585350924906058,0.558593236685434,0.310564786361673,0.00148395857222704,0.183171950710355,0.273897469562869
0.00474107434366567,0.0279350470519633,0.0696891812020943,0.0985494616553923,0.101310877016454,0.000364556477238303,0.425970948936153,0.114580215463401
0.0643671176423416,0.24904197423222,0.171427250405136,0.903278250464515,0.0816752873848989,0.0272055943190305,0.76558598575535,0.119074830445874
1.02962372763867,0.172799948793147,0.00801903824753736,0.763120780896536,0.15197015262408,0.127717706710145,0.62514138352767,0.278950409266181
